,TP_FAIXA_ETARIA,TP_COR_RACA,TP_ENSINO,SG_UF_ESC,TP_PRESENCA_MT,NU_NOTA_MT
27513,4,3,,,1,380.4
27514,3,3,1.0,MG,1,745.1
27515,4,2,1.0,AL,1,682.2
27516,7,4,1.0,,0,
27517,2,4,1.0,RJ,1,855.8
27518,3,0,1.0,CE,1,408.6
27519,3,3,1.0,RS,1,465.7
27520,4,3,1.0,,1,438.5
27521,6,3,1.0,,1,414.0
27522,2,3,1.0,CE,1,374.3
27523,14,1,1.0,,0,
27524,4,3,1.0,,0,
27525,2,1,,,0,
27526,3,3,1.0,CE,1,508.3
27527,14,3,1.0,,0,
27528,7,3,1.0,,1,498.6
27529,3,1,1.0,,1,570.3
27530,7,2,,,1,489.5
27531,4,3,1.0,PI,1,400.0
27532,11,3,1.0,,1,398.7
27533,4,3,1.0,,1,380.3
27534,4,1,1.0,,1,577.5
27535,11,1,1.0,,1,515.8
27536,3,1,1.0,,1,575.4
27537,1,3,,,1,575.1
27538,4,1,1.0,BA,1,552.8
27539,4,3,1.0,AL,1,452.2
27540,6,1,1.0,,0,
27541,4,3,,,1,468.9
27542,10,3,,,0,
27543,9,3,,,0,
27544,5,1,1.0,,1,691.4
27545,12,2,1.0,,0,
27546,3,0,1.0,RS,0,
27547,13,2,1.0,,1,583.2
27548,5,1,,,1,490.9
27549,3,1,1.0,SP,1,510.8
27550,3,3,1.0,,1,464.0
27551,6,3,,,1,467.0
27552,3,2,1.0,RS,1,581.5
27553,2,1,1.0,PE,1,524.6
27554,6,3,,,1,790.4
27555,11,1,,,0,
27556,3,1,,,1,705.8
27557,3,3,1.0,PE,1,584.8
27558,8,1,1.0,,1,426.7
27559,3,4,1.0,SP,1,603.5
27560,2,2,,,1,449.3
27561,1,3,1.0,BA,1,544.3
27562,5,1,,,1,445.8
27563,6,3,1.0,,1,760.2
27564,2,1,1.0,,1,402.3
27565,4,3,1.0,,1,765.6
27566,2,3,1.0,MA,1,513.9
27567,15,3,1.0,,1,425.0
27568,4,1,1.0,,1,518.2
27569,9,3,1.0,,0,
27570,12,1,,,0,
27571,1,1,,,1,372.2
27572,9,1,,,0,
27573,12,3,,,0,
27574,15,1,1.0,,1,426.8
27575,3,2,1.0,AL,1,572.4
27576,11,1,,,0,
27577,2,1,1.0,SP,1,607.4
27578,11,1,1.0,,1,472.2
27579,2,3,1.0,SE,1,641.7
27580,2,3,,,0,
27581,2,1,1.0,SP,1,401.2
27582,1,3,,,1,481.0
27583,5,3,1.0,,1,530.3
27584,4,3,1.0,,1,695.2
27585,13,1,1.0,,1,637.1
27586,6,3,1.0,,1,748.3
27587,4,1,1.0,,1,475.1
27588,1,1,,,1,741.3
27589,4,3,1.0,,0,
27590,4,3,1.0,,1,490.8
27591,5,3,1.0,,1,567.2
27592,12,2,,,1,698.6
27593,3,3,1.0,CE,1,500.1
27594,3,4,1.0,MG,1,595.8
27595,6,3,1.0,,1,466.5
27596,2,3,,,1,545.2
27597,3,1,1.0,,1,453.2
27598,2,1,1.0,CE,1,547.4
27599,5,3,1.0,,1,428.8
27600,15,3,,,1,467.4
27601,12,3,1.0,,1,462.9
27602,4,1,1.0,BA,0,
27603,2,3,1.0,MT,1,405.5
27604,3,1,1.0,,1,646.5
27605,2,3,1.0,SP,0,
27606,3,3,,,0,
27607,7,1,,,1,418.0
27608,12,1,1.0,,0,
27609,3,3,1.0,,1,533.2
27610,10,2,,,1,434.9
27611,11,3,1.0,,0,
27612,8,2,1.0,,0,
27613,11,3,1.0,,0,
27614,3,0,1.0,,1,478.2
27615,12,1,,,1,669.8
27616,2,3,1.0,,1,646.8
27617,7,3,1.0,,1,450.2
27618,2,3,1.0,BA,1,619.9
27619,13,3,1.0,,0,
27620,4,3,1.0,CE,1,500.2
27621,11,1,1.0,,0,
27622,5,3,1.0,,1,585.4
27623,2,3,1.0,,1,505.9
27624,12,1,,,1,602.6
27625,2,4,1.0,MG,1,530.1
27626,9,3,1.0,,1,433.2
27627,3,1,1.0,CE,1,681.2
27628,3,3,1.0,,1,733.9
27629,12,3,,,1,470.8
27630,3,3,,,0,
27631,4,1,1.0,,1,515.7
27632,7,2,,,1,736.2
27633,4,3,1.0,,0,
27634,17,3,,,1,434.4
27635,4,3,,,0,
27636,6,3,1.0,,1,392.6
27637,10,3,,,0,
27638,14,1,,,0,
27639,7,3,1.0,,0,
27640,11,3,,,1,468.4
27641,3,2,1.0,,1,472.4
27642,5,3,1.0,,1,453.0
27643,3,2,1.0,,1,406.8
27644,2,1,1.0,,1,401.8
27645,1,1,,,1,647.0
27646,4,1,1.0,,0,
27647,8,1,,,0,
27648,3,3,1.0,CE,1,387.9
27649,4,2,1.0,RN,1,512.2
27650,4,3,1.0,,1,560.6
27651,4,3,1.0,AL,1,464.7
27652,3,1,1.0,,1,449.2
27653,13,3,1.0,,1,601.5
27654,3,1,1.0,SP,1,372.3
27655,14,3,1.0,,0,
27656,2,3,1.0,,0,
27657,11,1,1.0,MG,1,466.1
27658,6,1,,,1,689.8
27659,9,3,1.0,,0,
27660,2,1,1.0,SP,1,623.9
27661,2,2,1.0,PB,1,487.2
27662,1,3,,,1,821.5
27663,11,3,1.0,,1,650.3
27664,6,1,1.0,,1,439.3
27665,4,3,1.0,,1,425.8
27666,5,3,,,1,742.7
27667,3,3,1.0,CE,0,
27668,5,1,1.0,,1,511.2
27669,4,1,1.0,,1,777.7
27670,4,3,1.0,,1,360.4
27671,2,3,1.0,SP,1,507.6
27672,11,2,1.0,SE,1,444.5
27673,3,3,1.0,SP,1,615.6
27674,3,3,1.0,MT,0,
27675,14,1,1.0,,1,394.7
27676,3,1,1.0,,1,782.8
27677,4,1,1.0,,1,754.0
27678,6,1,1.0,,1,430.6
27679,11,3,,,1,510.0
27680,13,1,,,0,
27681,4,1,1.0,,1,726.8
27682,8,2,1.0,,1,435.4
27683,8,3,1.0,,0,
27684,4,3,,,1,419.6
27685,1,1,1.0,PA,1,613.2
27686,10,1,1.0,,0,
27687,4,3,1.0,,1,383.2
27688,7,3,1.0,,0,
27689,7,3,1.0,,1,805.4
27690,3,4,1.0,PB,1,450.3
27691,6,1,,,1,771.5
27692,3,3,1.0,,1,531.4
27693,3,1,1.0,,1,601.0
27694,4,3,1.0,RJ,1,508.8
27695,4,1,,,1,566.0
27696,12,3,,AM,1,434.7
27697,5,1,1.0,,1,393.5
27698,9,3,1.0,,0,
27699,7,3,1.0,,0,
27700,5,3,,,0,
27701,5,1,1.0,,1,458.1
27702,5,3,1.0,,1,458.9
27703,3,1,,,1,398.4
27704,3,1,1.0,,1,521.8
27705,11,1,,,1,454.7
27706,7,3,1.0,,0,
27707,13,2,,,1,381.0
27708,15,1,,,1,495.3
27709,14,1,,,1,386.7
27710,4,2,1.0,PA,0,
27711,4,3,1.0,MS,1,729.9
27712,11,1,1.0,,0,
27713,5,2,,,0,
27714,3,1,1.0,,1,671.5
27715,5,2,,,0,
27716,4,4,,,1,449.6
27717,2,3,1.0,MT,1,571.7
27718,3,1,1.0,,1,566.1
27719,3,3,1.0,SP,1,556.4
27720,3,1,1.0,,0,
27721,11,3,,,1,871.6
27722,12,3,,,0,
27723,2,1,1.0,CE,1,403.5
27724,11,1,,,0,
27725,5,3,1.0,,1,441.6
27726,8,1,,,1,427.2
27727,11,3,1.0,,0,
27728,3,3,1.0,,1,612.4
27729,3,3,1.0,,1,388.1
27730,4,3,,,1,436.9
27731,5,1,,,1,525.9
27732,4,3,,,1,577.7
27733,10,3,1.0,,0,
27734,11,1,1.0,,1,654.6
27735,5,3,1.0,,1,617.3
27736,3,1,,,1,484.8
27737,2,1,1.0,RS,1,634.2
27738,3,1,1.0,SP,1,394.6
27739,10,1,,,1,820.7
27740,3,3,1.0,PE,1,538.6
27741,3,1,1.0,MG,0,
27742,4,3,1.0,,0,
27743,2,3,1.0,,1,737.7
27744,3,1,1.0,,1,580.7
27745,2,3,1.0,BA,1,511.6
27746,3,3,1.0,CE,1,482.5
27747,15,1,1.0,,1,463.8
27748,13,3,1.0,,0,
27749,1,1,,,1,685.5
27750,4,3,1.0,RN,1,587.2
27751,8,0,,,1,705.8
27752,8,3,1.0,,0,
27753,12,1,,,2,
27754,4,1,,,0,
27755,4,2,1.0,,1,490.1
27756,3,4,1.0,,1,500.5
27757,13,2,,,0,
27758,11,2,,,0,
27759,3,1,1.0,PB,1,551.7
27760,3,2,1.0,,1,478.7
27761,12,3,1.0,,1,398.6
27762,2,3,1.0,CE,1,613.8
27763,2,2,1.0,SP,1,624.1
27764,3,3,1.0,SP,1,476.6
27765,2,4,1.0,,1,675.8
27766,1,3,,,1,420.0
27767,2,1,1.0,MT,1,406.3
27768,11,3,,,1,693.4
27769,8,1,,,0,
27770,11,3,1.0,,0,
27771,4,3,1.0,,1,602.7
27772,2,1,1.0,CE,1,648.1
27773,2,3,1.0,GO,1,436.6
27774,8,3,,,1,457.9
27775,2,1,1.0,CE,1,535.2
27776,11,3,1.0,,1,409.0
27777,4,3,1.0,,1,601.5
27778,2,3,,,1,586.4
27779,11,2,1.0,,1,443.2
27780,6,3,1.0,,1,578.9
27781,11,3,1.0,,1,555.2
27782,3,3,1.0,DF,1,374.4
27783,1,1,,,1,691.5
27784,5,1,,,1,518.3
27785,4,1,1.0,,1,392.7
27786,2,3,1.0,,1,551.3
27787,2,1,1.0,,1,666.4
27788,5,3,1.0,,0,
27789,12,3,,,1,774.9
27790,5,3,1.0,,0,
27791,13,3,1.0,,1,391.1
27792,7,3,1.0,,1,775.8
27793,6,3,1.0,,1,477.1
27794,1,1,,,1,847.7
27795,8,3,1.0,,1,598.3
27796,5,1,1.0,PR,0,
27797,3,3,1.0,,0,
27798,2,4,,,1,402.4
27799,14,2,1.0,,0,
27800,4,3,1.0,,1,647.5
27801,8,1,1.0,,0,
27802,11,3,1.0,,0,
27803,1,1,,,1,574.5
27804,4,1,1.0,,1,602.6
27805,2,1,1.0,MG,1,489.0
27806,5,2,1.0,,0,
27807,11,2,,,0,
27808,11,3,1.0,,1,434.7
27809,3,3,1.0,CE,1,438.6
27810,3,1,1.0,,1,572.2
27811,3,3,1.0,GO,1,520.0
27812,4,1,1.0,,1,631.3
27813,3,3,1.0,PI,1,668.7
27814,7,3,1.0,,1,444.5
27815,5,3,,,1,546.4
27816,12,0,1.0,,1,455.0
27817,2,1,1.0,,1,691.4
27818,14,3,1.0,,1,368.9
27819,3,3,1.0,AL,1,406.6
27820,11,1,,,1,464.2
27821,11,3,1.0,,1,409.5
27822,6,1,1.0,,1,418.9
27823,3,1,1.0,,1,459.0
27824,5,3,1.0,,1,484.5
27825,5,1,1.0,,1,386.0
27826,2,3,1.0,SP,1,479.0
27827,11,0,,,0,
27828,3,3,1.0,,1,503.4
27829,7,3,1.0,,1,627.1
27830,5,3,1.0,,1,547.0
27831,2,3,1.0,BA,1,412.7
27832,3,1,,,1,551.0
27833,3,3,1.0,MG,1,513.0
27834,2,3,1.0,RJ,1,394.7
27835,3,3,1.0,TO,1,453.8
27836,2,1,1.0,RJ,1,852.9
27837,1,1,,,0,
27838,3,1,1.0,RS,1,369.5
27839,1,1,,,1,772.0
27840,2,3,1.0,,1,669.6
27841,9,3,1.0,,0,
27842,2,2,1.0,CE,1,379.2
27843,3,2,1.0,TO,1,709.0
27844,3,3,1.0,,1,539.9
27845,12,3,1.0,,0,
27846,15,3,1.0,,0,
27847,8,3,1.0,,1,536.4
27848,9,3,1.0,,1,468.3
27849,5,3,1.0,,1,495.0
27850,11,3,,,1,399.2
27851,1,2,,,1,530.9
27852,11,3,1.0,,1,421.8
27853,8,2,,,0,
27854,5,2,1.0,,1,460.4
27855,3,1,1.0,RS,0,
27856,11,2,1.0,,0,
27857,6,3,1.0,,1,649.9
27858,3,1,1.0,DF,1,397.4
27859,9,2,1.0,,0,
27860,3,3,1.0,CE,1,521.4
27861,11,0,1.0,,1,426.0
27862,10,3,1.0,,0,
27863,8,1,1.0,,0,
27864,2,2,1.0,PE,1,542.9
27865,6,3,1.0,,1,368.6
27866,10,3,1.0,,1,371.0
27867,6,1,,,1,466.2
27868,4,2,1.0,,1,539.2
27869,3,3,1.0,CE,1,507.3
27870,3,1,1.0,RS,1,779.1
27871,4,1,,,1,680.2
27872,3,3,1.0,,1,572.7
27873,3,1,1.0,SP,1,389.5
27874,9,3,1.0,,1,625.0
27875,11,1,,,1,570.7
27876,3,1,1.0,,1,523.0
27877,13,3,1.0,,0,
27878,3,1,1.0,CE,1,443.2
27879,2,3,1.0,PR,1,418.2
27880,2,1,1.0,,1,547.2
27881,2,1,1.0,SP,1,455.2
27882,3,1,1.0,,1,694.7
27883,3,3,1.0,,1,416.7
27884,11,2,1.0,,1,414.9
27885,12,4,1.0,,0,
27886,3,3,1.0,SC,0,
27887,4,2,1.0,,1,589.8
27888,2,3,1.0,,1,424.1
27889,4,3,,,1,698.4
27890,1,2,,,1,442.0
27891,12,2,,,1,450.8
27892,8,1,1.0,,1,470.5
27893,6,3,,,1,588.0
27894,8,3,1.0,,1,473.8
27895,2,3,1.0,,1,638.2
27896,11,1,,,1,671.0
27897,13,2,1.0,,1,519.4
27898,4,3,1.0,,1,456.8
27899,3,3,1.0,,1,466.8
27900,5,1,,,0,
27901,12,3,1.0,,0,
27902,8,3,1.0,,0,
27903,11,1,,,0,
27904,5,2,,,1,504.9
27905,13,1,,SP,1,393.2
27906,13,2,1.0,,0,
27907,13,0,1.0,,0,
27908,6,3,1.0,,0,
27909,3,3,,,0,
27910,3,3,1.0,,0,
27911,13,1,,,1,425.8
27912,14,3,1.0,,0,
27913,12,1,,,1,473.7
27914,11,1,1.0,,0,
27915,3,3,1.0,CE,1,533.2
27916,6,2,1.0,,0,
27917,2,1,1.0,PR,1,663.2
27918,2,1,1.0,PA,1,732.6
27919,3,1,,,1,433.0
27920,4,3,1.0,AM,0,
27921,3,3,1.0,CE,1,642.0
27922,13,3,1.0,,0,
27923,11,1,1.0,,1,633.0
27924,12,1,1.0,,0,
27925,12,3,1.0,,0,
27926,4,2,1.0,,1,383.0
27927,5,1,,,1,663.5
27928,3,1,1.0,,0,
27929,3,1,1.0,,1,610.1
27930,2,1,1.0,MG,1,785.0
27931,4,1,,,1,735.0
27932,4,2,1.0,,1,403.6
27933,10,1,1.0,,1,649.4
27934,3,1,1.0,PR,0,
27935,11,3,1.0,,1,424.9
27936,11,3,1.0,,0,
27937,11,3,1.0,,1,584.7
27938,3,2,1.0,SP,1,401.5
27939,12,2,1.0,,0,
27940,11,3,1.0,,1,712.9
27941,13,3,1.0,,0,
27942,3,1,1.0,RS,1,510.6
27943,6,3,1.0,,1,494.1
27944,13,3,1.0,,1,395.7
27945,8,3,1.0,,1,605.1
27946,3,3,1.0,,1,464.9
27947,3,1,1.0,PR,1,440.9
27948,11,4,,,0,
27949,4,3,1.0,,1,513.9
27950,4,3,1.0,,1,419.2
27951,3,1,1.0,SC,1,650.1
27952,12,3,,,0,
27953,4,1,,,1,657.2
27954,1,1,,,1,625.8
27955,1,0,,,1,586.1
27956,2,3,1.0,MA,1,435.8
27957,4,2,1.0,BA,1,526.9
27958,7,3,1.0,,1,434.7
27959,6,1,1.0,,0,
27960,2,1,,SP,1,617.5
27961,11,3,,,1,448.8
27962,10,2,,,0,
27963,4,1,,,1,633.1
27964,4,3,,,1,419.4
27965,2,3,1.0,CE,1,421.2
27966,3,3,1.0,,1,546.9
27967,2,3,1.0,AM,1,521.4
27968,2,1,1.0,,1,718.9
27969,11,1,1.0,,0,
27970,3,3,1.0,,1,493.8
27971,5,0,1.0,,1,528.6
27972,14,1,1.0,,0,
27973,11,2,1.0,,0,
27974,11,3,,,1,610.8
27975,11,3,1.0,,1,452.1
27976,3,1,1.0,ES,1,700.7
27977,2,1,1.0,PR,1,435.0
27978,3,1,1.0,,1,464.9
27979,3,3,1.0,,1,504.0
27980,11,3,,,1,435.9
27981,1,3,,,1,768.4
27982,2,4,1.0,CE,1,456.4
27983,4,1,1.0,ES,1,854.6
27984,3,3,1.0,CE,1,441.8
27985,3,2,,,1,434.7
27986,13,3,,,0,
27987,11,1,,,1,607.0
27988,4,2,1.0,,1,408.1
27989,12,4,1.0,,0,
27990,11,1,1.0,,0,
27991,4,3,1.0,,1,617.6
27992,11,3,1.0,,1,466.2
27993,2,2,,BA,1,414.2
27994,6,3,1.0,,0,
27995,2,1,1.0,SP,1,410.4
27996,3,3,1.0,ES,1,462.9
27997,11,1,1.0,,1,601.5
27998,9,1,1.0,,0,
27999,3,1,1.0,SP,0,
28000,13,2,,,1,394.6
28001,4,3,,,0,
28002,4,2,1.0,,1,493.2
28003,2,3,1.0,SP,1,645.0
28004,14,2,1.0,,1,434.4
28005,4,3,,,1,458.8
28006,3,3,1.0,,1,387.9
28007,4,3,1.0,PI,0,
28008,2,3,,,1,489.7
28009,11,1,,,1,670.0
28010,5,3,1.0,,1,424.9
28011,3,1,1.0,SP,1,636.5
28012,3,1,1.0,,0,
28013,3,3,1.0,,0,
28014,16,1,1.0,,1,470.8
28015,9,4,1.0,,0,
28016,6,3,1.0,,1,482.7
28017,4,1,,,1,630.2
28018,11,3,1.0,,1,651.9
28019,7,1,1.0,,1,533.9
28020,8,3,1.0,,1,723.1
28021,3,1,1.0,RJ,1,467.3
28022,11,3,,,1,616.0
28023,3,1,1.0,RJ,1,467.0
28024,12,1,1.0,,0,
28025,14,1,1.0,,1,618.1
28026,8,3,1.0,,1,503.9
28027,2,1,1.0,SP,1,607.5
28028,4,1,1.0,BA,1,661.8
28029,3,2,1.0,,0,
28030,3,1,1.0,CE,1,497.9
28031,11,2,1.0,,1,440.3
28032,8,1,,,0,
28033,1,2,,,0,
28034,11,3,,,0,
28035,4,1,1.0,,1,426.9
28036,4,1,1.0,,1,367.1
28037,2,3,1.0,MT,1,468.8
28038,5,3,1.0,,1,419.3
28039,11,4,1.0,,0,
28040,4,3,1.0,PE,1,391.5
28041,7,3,,,1,527.0
28042,3,1,,,1,556.5
28043,12,3,1.0,,1,512.4
28044,8,3,,ES,1,472.1
28045,2,3,1.0,,1,625.0
28046,3,1,1.0,SC,1,683.3
28047,6,3,,,0,
28048,3,3,1.0,,0,
28049,10,3,1.0,,0,
28050,2,3,1.0,,1,669.7
28051,2,0,,,0,
28052,3,3,1.0,PE,1,450.3
28053,6,3,,,1,446.1
28054,10,3,1.0,,0,
28055,4,3,1.0,,1,535.9
28056,1,1,,,1,638.7
28057,4,2,1.0,,1,464.3
28058,7,1,1.0,,0,
28059,7,3,1.0,,0,
28060,9,3,1.0,,0,
28061,3,3,,,1,545.3
28062,14,3,,,1,388.4
28063,9,1,,,0,
28064,5,2,1.0,RS,1,371.8
28065,10,1,,,1,400.7
28066,6,1,,SP,0,
28067,2,1,1.0,,1,614.0
28068,6,3,1.0,,1,423.3
28069,2,3,1.0,PI,1,431.4
28070,4,1,,,1,726.5
28071,3,1,1.0,,1,531.6
28072,6,3,1.0,,1,369.2
28073,3,0,,,1,585.2
28074,10,1,,,1,754.5
28075,3,1,1.0,,1,386.6
28076,3,1,1.0,,1,383.6
28077,7,1,1.0,,1,477.2
28078,12,4,,,1,648.1
28079,3,3,1.0,PA,1,533.2
28080,3,1,,,1,446.5
28081,2,1,1.0,RJ,1,739.5
28082,5,1,,,1,671.1
28083,4,3,1.0,,0,
28084,2,3,1.0,,1,415.3
28085,6,3,1.0,AP,1,410.7
28086,3,5,1.0,CE,1,406.4
28087,2,3,1.0,RJ,1,432.5
28088,5,1,1.0,,1,519.6
28089,3,3,1.0,BA,1,453.9
28090,6,3,1.0,,1,487.8
28091,12,2,1.0,,0,
28092,3,3,1.0,,1,496.3
28093,9,1,,,1,634.6
28094,3,1,,,1,650.9
28095,8,3,1.0,,0,
28096,11,3,,,0,
28097,16,2,,,0,
28098,13,1,,,1,582.2
28099,13,1,,,0,
28100,12,2,,,1,441.1
28101,2,1,1.0,SP,1,717.7
28102,9,1,,,1,760.0
28103,4,3,,,1,445.2
28104,4,3,,,1,446.5
28105,5,4,,,1,578.1
28106,10,1,,,1,645.6
28107,4,1,,,0,
28108,16,3,1.0,,1,391.8
28109,3,3,1.0,,0,
28110,3,1,1.0,PB,1,555.5
28111,2,3,1.0,CE,1,734.8
28112,5,1,1.0,,0,
28113,4,3,,,1,657.2
28114,17,3,1.0,,1,434.1
28115,7,2,1.0,,1,426.9
28116,4,1,,,1,527.8
28117,9,3,,,1,706.9
28118,6,3,1.0,,0,
28119,2,3,1.0,SP,1,460.0
28120,8,1,1.0,,1,436.2
28121,11,1,1.0,,1,365.1
28122,2,2,1.0,SP,0,
28123,3,3,1.0,RO,0,
28124,2,1,1.0,SP,1,812.1
28125,2,4,,,1,474.2
28126,10,1,1.0,,1,411.4
28127,4,1,1.0,,1,530.5
28128,5,3,,,0,
28129,6,1,1.0,,1,516.4
28130,5,3,1.0,,1,547.2
28131,7,3,1.0,,1,391.3
28132,10,3,1.0,,0,
28133,11,3,1.0,,1,410.2
28134,16,1,,,1,533.0
28135,2,3,1.0,,1,381.0
28136,3,3,1.0,,0,
28137,8,3,1.0,,0,
28138,2,1,1.0,RS,1,679.9
28139,3,3,1.0,,1,483.7
28140,11,3,1.0,,0,
28141,13,2,,,1,470.6
28142,4,1,,,1,773.0
28143,1,1,1.0,,1,593.0
28144,12,3,,,0,
28145,4,3,1.0,,0,
28146,2,3,1.0,SP,1,467.4
28147,7,3,,,1,772.5
28148,8,3,1.0,,1,382.9
28149,9,3,1.0,,0,
28150,6,2,1.0,,0,
28151,11,1,,,0,
28152,5,2,1.0,,0,
28153,4,3,,,1,699.0
28154,2,3,1.0,PA,1,462.6
28155,3,3,1.0,PR,0,
28156,3,2,1.0,,0,
28157,16,1,1.0,,1,652.1
28158,5,3,1.0,,1,528.7
28159,2,1,1.0,SP,0,
28160,4,2,1.0,MG,1,401.2
28161,4,3,,,1,427.1
28162,7,2,1.0,,1,668.9
28163,3,1,1.0,SP,1,676.0
28164,6,3,,,1,696.5
28165,9,1,1.0,,1,382.6
28166,5,3,,,1,757.5
28167,11,4,,,1,515.3
28168,3,3,,PI,1,416.7
28169,11,1,,,1,737.5
28170,11,1,,,1,572.9
28171,11,1,1.0,,0,
28172,4,1,1.0,,1,513.5
28173,4,2,1.0,BA,1,503.1
28174,13,3,1.0,,0,
28175,3,1,,,1,487.1
28176,3,3,1.0,CE,1,619.7
28177,3,1,1.0,PR,0,
28178,11,3,,,1,487.2
28179,3,3,1.0,SP,0,
28180,13,3,,,1,431.1
28181,4,3,1.0,,1,542.5
28182,11,1,1.0,,0,
28183,13,1,,,1,576.8
28184,5,3,1.0,,1,409.7
28185,3,1,1.0,RS,1,653.5
28186,6,1,1.0,RN,1,414.7
28187,12,1,1.0,,0,
28188,4,3,1.0,,1,552.8
28189,9,2,1.0,,1,438.5
28190,12,1,,,1,369.4
28191,3,2,1.0,,1,679.2
28192,11,2,1.0,,1,415.2
28193,11,3,,,1,636.9
28194,11,3,,,1,437.4
28195,2,1,1.0,MG,1,397.4
28196,11,3,1.0,,0,
28197,6,3,1.0,,1,559.8
28198,1,3,,,1,455.5
28199,4,1,1.0,,1,580.0
28200,3,1,1.0,CE,1,395.9
28201,3,1,1.0,PR,0,
28202,13,3,,,1,384.6
28203,3,3,1.0,,0,
28204,8,1,1.0,,0,
28205,3,1,1.0,SP,1,632.1
28206,2,3,,,1,498.8
28207,6,3,1.0,,1,609.7
28208,5,1,1.0,,1,432.1
28209,4,2,,,1,535.8
28210,3,3,,SP,0,
28211,5,3,1.0,,0,
28212,8,2,1.0,,0,
28213,8,1,,,0,
28214,3,3,1.0,,0,
28215,5,1,1.0,,0,
28216,2,3,1.0,,1,392.3
28217,3,1,1.0,MA,1,510.7
28218,12,2,1.0,,1,444.0
28219,9,2,,,1,370.4
28220,6,3,,,0,
28221,11,3,1.0,,1,723.1
28222,2,3,1.0,SP,1,430.6
28223,1,1,1.0,,1,739.6
28224,2,1,1.0,PR,1,781.9
28225,4,3,1.0,CE,1,442.4
28226,5,1,,,1,417.2
28227,11,3,1.0,,0,
28228,6,3,1.0,,1,477.7
28229,5,3,1.0,,1,411.7
28230,9,1,,,1,608.5
28231,2,3,1.0,SP,1,548.6
28232,3,1,,,1,459.7
28233,9,3,1.0,,1,543.2
28234,4,3,,,0,
28235,5,3,1.0,,1,420.4
28236,4,3,1.0,,1,499.3
28237,3,3,,,1,658.3
28238,3,1,1.0,PA,1,626.6
28239,5,3,1.0,,1,523.1
28240,12,3,,,1,372.0
28241,5,2,1.0,,1,457.8
28242,3,1,1.0,,1,526.2
28243,13,3,,,0,
28244,6,3,1.0,,1,417.9
28245,3,3,1.0,,1,524.5
28246,3,3,,,1,393.1
28247,4,3,1.0,BA,1,406.6
28248,15,1,,,0,
28249,6,3,1.0,,1,498.9
28250,8,4,1.0,PB,1,422.6
28251,6,3,,,0,
28252,4,1,1.0,,0,
28253,13,1,,,1,425.6
28254,5,0,1.0,,1,489.4
28255,2,1,1.0,RJ,1,586.3
28256,11,3,1.0,,1,460.2
28257,12,3,1.0,,1,632.0
28258,12,3,,,0,
28259,3,1,1.0,PB,1,542.7
28260,11,3,1.0,,0,
28261,3,0,1.0,,1,456.4
28262,4,1,,,1,707.4
28263,4,2,1.0,SP,1,471.7
28264,12,1,1.0,,0,
28265,12,3,1.0,,1,414.8
28266,4,3,,,0,
28267,6,0,,,1,715.2
28268,12,1,1.0,,1,501.2
28269,3,3,1.0,PB,1,624.9
28270,6,3,,,1,428.3
28271,10,1,1.0,,1,550.6
28272,7,3,,,1,469.8
28273,1,3,,,1,599.3
28274,7,1,,,0,
28275,5,1,1.0,,0,
28276,11,2,1.0,,1,385.3
28277,7,3,1.0,,0,
28278,3,1,1.0,RJ,1,429.6
28279,4,1,,,1,774.0
28280,3,3,,,0,
28281,11,1,,,1,499.9
28282,5,3,1.0,,1,452.7
28283,2,4,1.0,,1,835.7
28284,11,1,1.0,,1,502.2
28285,3,1,,,0,
28286,9,3,1.0,,1,379.0
28287,7,3,1.0,,0,
28288,3,3,1.0,,1,482.7
28289,11,3,1.0,,0,
28290,4,3,,,1,757.6
28291,2,1,1.0,SC,1,706.4
28292,2,3,1.0,RO,1,527.5
28293,9,3,,,1,529.7
28294,6,3,1.0,,0,
28295,9,3,1.0,,0,
28296,11,1,1.0,,0,
28297,3,3,1.0,PR,1,429.2
28298,4,3,1.0,MG,0,
28299,6,3,,,1,386.1
28300,1,1,,,1,520.8
28301,10,2,1.0,,1,482.4
28302,16,3,,,1,454.8
28303,12,3,,,0,
28304,12,3,,,0,
28305,5,1,1.0,,0,
28306,1,1,,,1,443.4
28307,5,1,1.0,,1,576.6
28308,8,2,,,0,
28309,10,3,,,1,372.6
28310,9,3,,,1,464.5
28311,3,3,,,1,445.7
28312,11,3,,,1,494.4
28313,12,3,1.0,,0,
28314,12,3,,,1,474.3
28315,1,2,,,1,400.1
28316,8,3,1.0,,1,464.5
28317,2,3,1.0,MS,1,476.8
28318,7,3,,,0,
28319,11,3,1.0,,0,
28320,2,3,,AP,1,442.1
28321,12,2,1.0,,1,414.5
28322,7,3,1.0,,0,
28323,2,1,1.0,BA,1,658.3
28324,3,1,1.0,,1,650.2
28325,2,1,1.0,RO,1,440.4
28326,2,1,1.0,MG,1,629.5
28327,3,3,1.0,PI,1,665.4
28328,4,2,1.0,,1,736.8
28329,4,3,,,1,475.7
28330,15,3,1.0,,1,393.1
28331,5,3,,,0,
28332,6,3,,,1,727.6
28333,10,1,1.0,,0,
28334,3,2,1.0,SP,1,676.1
28335,4,2,1.0,,1,626.1
28336,11,3,1.0,,0,
28337,9,1,1.0,,1,468.8
28338,5,3,,,1,391.5
28339,14,3,1.0,,1,559.0
28340,2,3,1.0,MA,1,447.7
28341,8,2,1.0,BA,1,439.6
