,TP_FAIXA_ETARIA,TP_COR_RACA,TP_ENSINO,SG_UF_ESC,TP_PRESENCA_MT,NU_NOTA_MT
23069,6,2,,,1,351.9
23070,11,3,,,1,810.4
23071,4,1,,,1,535.8
23072,6,3,,,1,705.1
23073,6,1,,,1,467.1
23074,4,1,,,0,
23075,1,3,,,1,421.4
23076,2,3,1.0,GO,1,467.7
23077,3,1,,,1,415.0
23078,4,1,,,1,616.0
23079,4,1,,,1,681.5
23080,11,4,,,1,474.1
23081,18,1,,,0,
23082,1,1,,,1,464.1
23083,13,1,,,0,
23084,15,1,,,1,609.6
23085,12,3,,,0,
23086,8,2,,,0,
23087,8,3,,,0,
23088,13,3,,,1,566.2
23089,4,3,,,1,485.4
23090,9,2,,,0,
23091,11,3,,,1,404.9
23092,8,1,,,1,624.8
23093,3,3,1.0,SP,1,635.1
23094,4,2,,,1,409.9
23095,3,3,,,1,424.6
23096,10,1,,,1,473.9
23097,13,3,,,1,433.9
23098,3,3,,,0,
23099,8,1,,,0,
23100,11,3,,,1,530.8
23101,12,1,,,1,567.0
23102,17,5,,,0,
23103,1,3,,,1,585.3
23104,8,2,,,1,428.1
23105,5,3,,,1,378.8
23106,5,2,,,1,464.7
23107,13,3,,,0,
23108,11,2,,,0,
23109,1,3,,,0,
23110,3,1,,,1,414.6
23111,12,3,,,1,597.4
23112,2,2,1.0,PA,1,646.7
23113,7,2,,,1,607.6
23114,12,3,,,0,
23115,5,2,,,1,493.6
23116,11,1,,,1,448.2
23117,5,2,1.0,,0,
23118,11,2,,,1,472.8
23119,6,1,,,1,586.5
23120,3,1,1.0,SE,1,580.3
23121,16,3,,,1,433.0
23122,4,2,,,1,507.2
23123,12,1,,,0,
23124,12,1,,,1,697.5
23125,3,1,,,1,624.3
23126,12,3,,,1,625.5
23127,13,1,,,0,
23128,5,3,,,1,488.8
23129,9,3,,,0,
23130,7,3,,,1,344.1
23131,11,2,,,0,
23132,3,2,1.0,GO,1,436.9
23133,11,1,,,1,474.6
23134,11,3,,,1,402.8
23135,3,1,1.0,RS,1,605.5
23136,3,3,,,0,
23137,5,1,,,0,
23138,12,3,,RN,1,407.5
23139,1,3,,,1,507.3
23140,6,4,,,0,
23141,9,3,,,1,480.7
23142,7,1,,,0,
23143,3,3,1.0,SP,1,500.7
23144,4,2,,,0,
23145,8,1,,,1,531.3
23146,8,2,,,0,
23147,4,1,,,0,
23148,4,3,,,1,667.8
23149,14,3,,,0,
23150,4,1,,,1,581.7
23151,1,1,,,1,459.2
23152,13,2,,,0,
23153,3,1,1.0,SP,1,449.6
23154,11,3,,,0,
23155,2,3,,,1,497.2
23156,8,3,,,0,
23157,11,3,,,1,460.3
23158,3,3,1.0,AM,1,528.1
23159,1,3,1.0,MA,1,554.9
23160,13,3,,,0,
23161,7,3,,,0,
23162,2,3,1.0,SP,1,583.6
23163,11,3,,,0,
23164,11,4,,,0,
23165,7,3,,,0,
23166,11,3,,,0,
23167,5,1,,,0,
23168,7,2,,RS,1,641.2
23169,10,0,,,1,658.8
23170,4,3,,,1,642.4
23171,12,1,,,1,636.1
23172,5,1,,,1,651.9
23173,12,3,,,1,418.3
23174,4,3,1.0,RJ,1,404.1
23175,9,3,,,0,
23176,2,1,1.0,PA,1,664.3
23177,3,3,,,0,
23178,11,5,,,0,
23179,3,1,1.0,,0,
23180,2,3,1.0,RR,1,499.2
23181,8,3,,,1,650.5
23182,4,3,,,0,
23183,13,3,,,0,
23184,8,3,,,1,439.7
23185,11,3,,,0,
23186,15,3,,,1,725.3
23187,4,3,,,1,377.6
23188,8,3,,,1,375.6
23189,13,3,,,0,
23190,14,2,,,0,
23191,7,3,,,1,425.7
23192,6,2,,,1,428.2
23193,3,1,,,1,531.0
23194,3,2,,,1,499.2
23195,2,2,1.0,RJ,1,720.8
23196,8,2,,,1,580.2
23197,7,2,,,1,439.5
23198,14,3,,,1,368.3
23199,5,1,,,0,
23200,14,2,,,1,421.6
23201,4,2,,,1,489.0
23202,14,2,,,0,
23203,4,1,,,0,
23204,9,2,,,1,447.8
23205,12,3,,,0,
23206,12,1,,,0,
23207,4,3,,,1,652.5
23208,6,5,,,0,
23209,6,3,,,0,
23210,5,3,,,0,
23211,7,3,2.0,PE,0,
23212,3,3,1.0,,1,488.9
23213,3,4,,,1,459.3
23214,3,3,,,1,534.0
23215,6,3,,,1,545.8
23216,4,0,,,0,
23217,8,3,,,1,347.1
23218,7,1,,,1,569.5
23219,3,2,1.0,,1,597.2
23220,8,2,,,0,
23221,3,3,1.0,MA,1,440.7
23222,4,3,,,1,491.5
23223,11,2,,,1,510.6
23224,10,3,,,0,
23225,6,3,,,1,395.3
23226,12,1,,,1,447.6
23227,12,3,,,1,757.3
23228,13,3,,,1,480.1
23229,6,3,1.0,,0,
23230,7,3,,,0,
23231,4,3,1.0,AL,0,
23232,1,3,,,1,505.5
23233,14,3,,,1,565.8
23234,5,3,,,1,354.1
23235,12,2,,,0,
23236,8,3,,,1,477.5
23237,4,1,,,1,486.8
23238,2,1,1.0,,1,422.9
23239,11,1,,,1,443.5
23240,3,1,,,1,402.0
23241,1,3,,,1,501.1
23242,2,1,1.0,,1,430.1
23243,5,3,,,0,
23244,12,3,,,1,545.0
23245,10,3,,,0,
23246,5,3,1.0,,1,480.7
23247,4,3,,,1,552.6
23248,11,1,,,0,
23249,1,3,,,0,
23250,11,3,,,0,
23251,5,2,,,1,463.6
23252,4,3,1.0,PE,1,400.1
23253,2,3,,,1,363.6
23254,5,3,,,1,574.5
23255,3,4,1.0,,1,548.6
23256,11,1,,,1,458.2
23257,3,3,,,1,382.7
23258,5,5,,,1,395.8
23259,11,1,,,1,372.7
23260,3,5,,,0,
23261,4,1,,,1,506.4
23262,10,3,,,0,
23263,4,1,,,1,504.3
23264,4,1,,,0,
23265,19,1,,,0,
23266,9,1,,,0,
23267,9,2,,,0,
23268,5,2,,,1,412.0
23269,3,1,,,1,475.2
23270,9,3,,,0,
23271,6,3,,,0,
23272,13,2,,,0,
23273,10,2,,,1,674.1
23274,4,1,,,0,
23275,6,2,,,1,521.5
23276,11,3,,,1,464.8
23277,7,3,,,1,419.1
23278,14,1,,,0,
23279,13,3,,,1,610.5
23280,11,3,,,1,429.2
23281,11,3,,,0,
23282,5,4,,,1,518.8
23283,3,1,,,1,484.6
23284,8,2,,,1,722.7
23285,8,3,,,0,
23286,6,4,,,1,408.7
23287,11,2,,,1,575.4
23288,3,1,1.0,ES,1,444.5
23289,4,3,,,0,
23290,13,1,,,0,
23291,4,1,,,1,645.6
23292,9,3,,,0,
23293,5,2,,,1,433.5
23294,4,3,,,0,
23295,11,2,,,1,410.3
23296,11,3,,,1,383.7
23297,7,3,,,0,
23298,4,3,1.0,RN,1,513.3
23299,3,3,1.0,AM,1,481.8
23300,5,1,,,1,582.8
23301,8,1,,,1,350.5
23302,7,1,,,1,839.3
23303,6,1,,,1,610.0
23304,15,1,,,1,398.5
23305,6,3,,,1,605.1
23306,6,2,,,0,
23307,15,1,,,1,406.2
23308,4,1,,,1,671.7
23309,12,1,,,0,
23310,5,3,,,1,380.1
23311,8,1,,,1,674.1
23312,7,1,,,1,579.4
23313,11,3,,,1,503.7
23314,3,1,1.0,GO,1,416.3
23315,3,3,,,1,692.2
23316,4,1,1.0,SE,1,552.5
23317,8,1,,,0,
23318,12,3,,,0,
23319,5,3,,,1,445.9
23320,4,1,,,0,
23321,8,5,,,0,
23322,8,3,,,0,
23323,3,3,1.0,,0,
23324,3,3,1.0,SE,1,504.3
23325,3,4,1.0,,1,494.6
23326,1,5,,,1,657.0
23327,3,3,1.0,,1,423.2
23328,2,3,1.0,,1,429.7
23329,5,3,,,1,417.4
23330,8,3,,,1,633.2
23331,17,1,,,1,388.5
23332,12,1,,,0,
23333,10,1,,,1,420.4
23334,9,2,,,1,656.1
23335,6,2,,,1,481.5
23336,4,3,,,1,443.1
23337,9,1,,,0,
23338,5,3,1.0,,0,
23339,5,3,,,1,728.3
23340,7,3,,,0,
23341,13,3,,,0,
23342,3,3,1.0,BA,1,387.3
23343,17,3,,,0,
23344,2,1,,,1,744.9
23345,13,1,,,0,
23346,4,1,,,0,
23347,5,3,,,0,
23348,12,3,,,0,
23349,16,1,,,0,
23350,3,3,1.0,ES,1,569.4
23351,4,3,,,1,447.6
23352,13,3,,,1,446.8
23353,3,1,,,1,368.7
23354,3,3,,,1,546.5
23355,9,2,,,0,
23356,4,3,,,1,516.4
23357,11,2,,,1,400.3
23358,12,3,,,1,343.6
23359,2,3,,,1,364.6
23360,16,4,,,0,
23361,11,3,,,0,
23362,2,3,1.0,MT,1,476.9
23363,11,3,,,0,
23364,3,2,,,0,
23365,4,3,,,0,
23366,6,3,1.0,,1,382.4
23367,10,3,,,1,427.8
23368,7,3,,,1,650.4
23369,1,1,,,0,
23370,5,1,,,0,
23371,2,0,,,0,
23372,4,1,,,1,585.2
23373,11,3,,,1,490.7
23374,2,3,1.0,,1,407.3
23375,2,5,1.0,,0,
23376,3,3,1.0,MT,1,749.1
23377,4,3,,,1,523.6
23378,11,1,,,1,513.9
23379,11,3,,,1,553.2
23380,3,4,1.0,MT,1,434.0
23381,9,3,,,1,506.1
23382,6,3,,,0,
23383,12,3,,,0,
23384,3,2,,,1,484.5
23385,5,1,2.0,,1,585.7
23386,3,1,1.0,SP,1,551.9
23387,4,3,,,1,492.0
23388,11,3,,,1,671.2
23389,2,1,,,1,484.0
23390,3,3,,,1,444.3
23391,5,2,,,1,362.4
23392,7,3,,,1,442.4
23393,3,1,1.0,,1,569.1
23394,11,1,,,0,
23395,7,3,,,0,
23396,10,3,,,1,386.2
23397,11,3,,,1,349.7
23398,11,1,,,0,
23399,4,3,,,0,
23400,5,3,,,1,414.5
23401,2,1,,,1,556.2
23402,6,1,1.0,CE,1,461.5
23403,11,2,,,0,
23404,3,3,,,0,
23405,7,2,,,0,
23406,14,3,,,0,
23407,11,3,,,0,
23408,13,3,,,0,
23409,11,1,,,0,
23410,11,3,,,0,
23411,13,1,,,1,722.0
23412,8,1,,,1,594.3
23413,11,3,,,0,
23414,12,3,1.0,,0,
23415,5,3,,,1,459.3
23416,11,3,,,1,411.5
23417,4,3,1.0,PA,1,351.0
23418,4,3,,,1,469.4
23419,6,3,,,1,512.8
23420,7,2,,,1,468.8
23421,17,3,,,1,641.4
23422,4,3,,,1,733.3
23423,12,3,,,1,385.4
23424,3,2,1.0,BA,1,424.1
23425,12,1,,,1,427.7
23426,6,3,,,1,812.8
23427,8,3,,,0,
23428,3,1,,,1,467.2
23429,5,3,,,1,434.0
23430,12,3,,,0,
23431,12,2,,,0,
23432,13,3,,,0,
23433,10,3,,,1,459.5
23434,12,1,,,0,
23435,3,3,1.0,,1,612.0
23436,1,3,,,1,378.9
23437,13,4,,,0,
23438,9,3,,,0,
23439,4,2,,,1,409.4
23440,3,2,1.0,,1,398.4
23441,2,1,1.0,SP,1,766.5
23442,5,2,,,1,472.2
23443,5,3,,,1,441.0
23444,4,1,,,1,459.4
23445,6,1,,,1,491.2
23446,7,1,,,1,615.9
23447,12,1,,,1,557.5
23448,4,5,,,0,
23449,5,2,,,1,557.5
23450,3,3,1.0,,1,376.7
23451,6,1,,,0,
23452,10,3,,,0,
23453,10,2,,,0,
23454,13,0,,,1,570.2
23455,3,3,1.0,,1,543.0
23456,12,3,,,0,
23457,12,1,,,1,610.2
23458,12,1,,,0,
23459,4,2,,,0,
23460,3,3,1.0,RJ,1,492.5
23461,6,2,,,0,
23462,11,1,,,1,353.5
23463,14,2,,,0,
23464,5,3,,,1,596.4
23465,7,1,,,1,870.7
23466,5,1,,,1,501.0
23467,5,3,,,0,
23468,11,5,,,0,
23469,4,2,,,1,370.2
23470,6,1,,,0,
23471,3,1,1.0,,1,570.0
23472,4,1,,,0,
23473,14,3,,,1,355.2
23474,6,3,,,1,535.1
23475,5,1,,,1,476.6
23476,5,1,,,1,490.8
23477,2,1,1.0,,1,586.6
23478,4,4,,,1,397.1
23479,2,1,1.0,PB,1,721.2
23480,13,3,,,1,534.2
23481,5,3,1.0,,1,514.6
23482,9,5,,,0,
23483,4,3,,,0,
23484,5,3,,,0,
23485,3,2,1.0,,1,485.5
23486,4,2,1.0,PR,1,579.4
23487,11,2,,,1,391.8
23488,3,4,1.0,BA,1,381.5
23489,3,3,1.0,AM,1,472.7
23490,8,2,,,1,544.6
23491,3,0,1.0,BA,1,666.9
23492,7,1,,,1,571.2
23493,14,3,,,0,
23494,4,1,,,1,454.7
23495,2,1,1.0,PA,1,624.1
23496,3,1,,,1,372.3
23497,11,0,,BA,1,460.7
23498,5,2,,,0,
23499,7,3,,,1,431.8
23500,9,2,,,1,608.1
23501,1,3,,,1,409.3
23502,4,3,1.0,,1,511.0
23503,3,3,1.0,MG,1,742.9
23504,13,3,,,1,469.4
23505,3,1,1.0,,1,495.6
23506,8,0,,MT,1,428.9
23507,12,1,,,1,363.2
23508,4,1,,,0,
23509,7,3,,,1,380.4
23510,3,3,1.0,BA,1,544.9
23511,3,3,,,1,474.9
23512,2,1,1.0,CE,1,668.1
23513,3,3,,,1,577.6
23514,11,2,,,0,
23515,2,3,1.0,,1,525.6
23516,6,2,,,0,
23517,4,1,,,1,648.4
23518,6,2,,BA,1,557.7
23519,6,3,,,0,
23520,12,1,,,0,
23521,1,3,,,1,645.4
23522,2,2,1.0,RJ,0,
23523,6,3,,,0,
23524,7,2,,,0,
23525,16,3,,,1,616.5
23526,3,2,1.0,,1,476.5
23527,12,0,,,0,
23528,3,1,1.0,SP,1,598.7
23529,2,3,1.0,AM,1,387.0
23530,4,3,,,0,
23531,4,1,,,1,798.5
23532,15,3,,,1,477.9
23533,4,3,,,1,411.3
23534,5,2,,,1,553.8
23535,3,3,1.0,AL,1,566.7
23536,4,5,,,1,430.0
23537,2,3,1.0,,1,404.1
23538,4,3,,,0,
23539,3,4,1.0,RJ,1,440.0
23540,4,1,,,0,
23541,5,1,,,1,537.2
23542,3,2,1.0,,1,478.7
23543,6,1,,,0,
23544,11,3,,,0,
23545,8,3,,,1,577.5
23546,14,3,,,1,585.6
23547,15,3,,,1,396.3
23548,9,1,,,1,496.9
23549,2,3,1.0,BA,0,
23550,12,3,,,0,
23551,3,1,,,0,
23552,6,3,1.0,PA,1,636.6
23553,3,3,1.0,PE,0,
23554,6,3,,,1,494.3
23555,4,3,,,1,581.2
23556,5,3,,,1,414.1
23557,16,1,,,1,462.3
23558,5,2,,,0,
23559,7,3,,,1,627.4
23560,6,1,,,1,664.5
23561,11,1,,,1,594.3
23562,4,3,,,0,
23563,11,3,1.0,,0,
23564,3,1,,,0,
23565,2,1,,,1,493.0
23566,13,3,1.0,,1,399.0
23567,2,2,1.0,,1,605.0
23568,4,1,,,1,440.3
23569,5,1,,,1,385.6
23570,7,1,,,1,412.8
23571,7,2,,,0,
23572,3,3,,,1,466.0
23573,9,2,,,0,
23574,5,1,,,1,673.8
23575,11,3,,,1,480.8
23576,6,3,,,0,
23577,2,3,,,0,
23578,14,1,,,0,
23579,2,1,1.0,,1,454.5
23580,4,1,,RN,0,
23581,4,2,,,1,636.0
23582,11,1,,,1,462.3
23583,12,2,,,1,581.6
23584,3,3,1.0,,1,363.5
23585,11,1,,,0,
23586,5,1,,,0,
23587,6,2,,,0,
23588,6,3,,,1,582.8
23589,3,4,,,1,511.4
23590,3,1,,,1,809.3
23591,8,3,,,1,651.6
23592,3,2,,,1,667.6
23593,3,3,,,1,656.1
23594,4,1,,,1,397.8
23595,6,3,,,1,442.5
23596,12,1,,,1,553.4
23597,3,2,1.0,PA,1,476.7
23598,5,0,,,1,563.6
23599,4,3,1.0,,1,380.2
23600,15,3,,,0,
23601,4,2,,,1,455.7
23602,12,2,,,1,465.6
23603,4,1,,SP,0,
23604,3,3,1.0,,0,
23605,12,5,,,0,
23606,3,3,1.0,SE,1,635.5
23607,12,2,,,1,474.7
23608,3,3,1.0,BA,1,503.8
23609,3,4,1.0,SC,1,382.7
23610,6,1,,,1,634.2
23611,13,1,,,1,475.5
23612,4,3,,,0,
23613,2,3,1.0,SP,1,595.3
23614,4,3,1.0,,1,525.2
23615,5,1,,,0,
23616,4,3,,,0,
23617,5,3,,,0,
23618,11,3,,,1,488.5
23619,4,2,,,1,492.4
23620,11,1,,,1,600.6
23621,12,3,,,0,
23622,12,3,,,1,550.2
23623,11,3,,,1,849.4
23624,3,1,1.0,SP,1,435.6
23625,4,4,,,1,648.4
23626,3,1,,,0,
23627,3,1,1.0,,1,611.9
23628,3,1,1.0,SP,1,542.8
23629,8,3,,,1,500.9
23630,16,3,,,1,720.3
23631,3,3,,,1,593.2
23632,6,5,,,0,
23633,2,1,1.0,BA,1,575.8
23634,7,1,,,1,526.0
23635,4,3,,,1,491.7
23636,3,3,,,1,346.1
23637,4,3,1.0,RN,1,620.5
23638,9,2,,,1,504.8
23639,1,3,,,1,488.2
23640,14,2,,,0,
23641,2,1,1.0,RJ,1,655.0
23642,10,4,,,0,
23643,4,3,,,0,
23644,11,1,,,0,
23645,4,1,,,0,
23646,2,3,1.0,,1,580.3
23647,1,2,1.0,RJ,1,420.7
23648,2,3,,,1,455.6
23649,6,4,,,1,475.0
23650,16,3,,,0,
23651,3,3,1.0,PA,1,492.5
23652,3,1,1.0,RJ,1,493.8
23653,5,3,,,1,391.9
23654,15,3,,,0,
23655,4,1,1.0,,1,385.2
23656,19,3,,,1,438.0
23657,12,2,,,1,443.0
23658,3,4,,,1,762.8
23659,2,5,1.0,PB,1,616.9
23660,13,1,,,0,
23661,11,3,,,1,398.8
23662,2,3,,,1,553.8
23663,5,2,,,0,
23664,2,3,1.0,,1,486.4
23665,18,1,,,1,424.2
23666,6,1,,,0,
23667,5,1,,,1,592.8
23668,13,3,,,0,
23669,4,3,,,0,
23670,5,1,,,1,649.6
23671,7,3,,,0,
23672,4,1,1.0,RJ,1,593.2
23673,3,3,,,0,
23674,4,2,,,0,
23675,2,3,1.0,RJ,1,699.6
23676,3,4,1.0,,1,390.0
23677,10,3,,,0,
23678,11,3,,,0,
23679,5,3,,,0,
23680,14,3,,,1,444.4
23681,3,1,1.0,,1,453.0
23682,3,1,,,1,736.8
23683,11,2,,,0,
23684,8,1,,,0,
23685,2,3,,,1,577.9
23686,13,3,,,1,413.3
23687,11,3,,,1,504.8
23688,11,3,,,1,435.7
23689,13,3,,,0,
23690,10,1,,,1,517.5
23691,7,3,,,1,603.7
23692,1,3,,,1,498.2
23693,10,2,,,1,465.0
23694,4,3,1.0,,1,364.1
23695,3,1,1.0,MT,1,457.5
23696,3,2,1.0,CE,1,656.5
23697,6,1,,,1,795.7
23698,8,2,,,1,663.0
23699,3,2,,,1,801.4
23700,4,3,,,1,688.1
23701,4,1,,,1,474.4
23702,11,3,,,1,532.2
23703,3,3,1.0,,1,455.6
23704,5,3,,,0,
23705,3,1,,,0,
23706,4,3,,,1,521.7
23707,2,3,,,1,587.4
23708,1,1,,,1,567.7
23709,2,1,,,1,383.8
23710,12,2,,,1,667.9
23711,12,3,,,1,453.6
23712,9,3,,,0,
23713,15,3,,,1,481.9
23714,14,1,,,0,
23715,9,3,,,1,582.7
23716,4,2,,,1,369.5
23717,4,3,,,1,510.0
23718,6,2,,,0,
23719,6,3,,,1,428.0
23720,13,1,,,1,415.4
23721,5,1,,,1,578.6
23722,10,3,,,0,
23723,11,3,,,1,468.0
23724,10,3,,,0,
23725,3,2,1.0,,1,445.2
23726,3,3,1.0,MT,1,388.8
23727,11,1,,,1,463.8
23728,8,3,,,1,441.9
23729,13,3,,,1,423.9
23730,2,3,1.0,PA,1,644.1
23731,5,3,,,0,
23732,2,3,1.0,SP,1,548.5
23733,5,1,,,1,838.9
23734,7,3,,,0,
23735,4,1,,,1,477.6
23736,5,3,,,1,447.7
23737,13,3,,,1,668.2
23738,8,1,,,0,
23739,5,1,,,0,
23740,8,2,,,0,
23741,4,1,,,1,432.8
23742,2,3,1.0,PI,1,469.9
23743,11,2,,,1,619.8
23744,4,3,1.0,,1,387.9
23745,2,1,,,1,466.0
23746,7,1,,,1,613.4
23747,14,2,,,0,
23748,6,3,,,1,503.7
23749,9,1,,,1,382.6
23750,4,1,1.0,,1,422.6
23751,5,3,,,1,419.4
23752,3,3,,,1,580.2
23753,4,1,,,1,369.1
23754,7,1,,,1,597.1
23755,5,1,,,0,
23756,5,4,,,1,525.3
23757,1,3,,,1,432.0
23758,4,1,1.0,RJ,0,
23759,4,3,,,0,
23760,14,3,,,0,
23761,9,3,,,1,443.7
23762,12,3,,,0,
23763,13,3,,,0,
23764,5,3,,,1,491.7
23765,1,3,,,1,401.8
23766,6,3,,,1,367.2
23767,7,1,,,0,
23768,13,1,,,1,505.4
23769,6,2,,,0,
23770,5,2,,,1,581.7
23771,8,2,,,1,454.0
23772,7,3,,,0,
23773,6,3,,,1,566.1
23774,12,3,,,0,
23775,5,1,,,1,336.8
23776,4,0,,,1,838.5
23777,11,0,,,1,558.5
23778,11,3,,,1,594.0
23779,9,2,,,1,574.4
23780,11,2,,,0,
23781,5,3,,,1,357.2
23782,16,2,,,1,376.8
23783,13,2,,,1,493.6
23784,13,0,,,0,
23785,5,2,1.0,CE,1,532.8
23786,6,2,,,1,546.5
23787,2,3,1.0,SP,1,479.2
23788,1,3,,,1,558.7
23789,3,3,1.0,PB,1,572.9
23790,3,3,1.0,SP,1,442.8
23791,6,3,,,1,421.5
23792,10,3,,,1,725.6
23793,12,1,,,1,579.3
23794,5,3,,,0,
23795,4,3,,,1,650.2
23796,13,3,,,1,685.5
23797,14,1,,,1,639.9
23798,10,1,,,0,
23799,6,3,,,1,440.2
23800,3,2,,,1,650.6
23801,11,3,,,1,589.3
23802,4,2,,,1,600.7
23803,16,2,,,0,
23804,12,2,,,0,
23805,6,3,,,0,
23806,5,1,,,1,859.2
23807,13,1,,,0,
23808,3,3,,,1,402.2
23809,12,3,,,0,
23810,3,3,,,1,424.4
23811,9,1,,,1,577.3
23812,11,3,,,1,611.3
23813,4,3,,,1,447.4
23814,4,3,,,0,
23815,3,3,,,0,
23816,6,3,,,0,
23817,2,2,1.0,RJ,1,421.2
23818,7,1,,,1,577.2
23819,12,3,,,0,
23820,4,3,,AM,1,563.8
23821,8,3,,,0,
23822,11,3,,,0,
23823,4,1,,,0,
23824,13,1,,,1,721.2
23825,4,3,,,0,
23826,11,1,,,0,
23827,3,3,1.0,,1,366.9
23828,3,1,1.0,RS,1,670.0
23829,11,3,,,0,
23830,6,3,,,1,404.3
23831,4,3,,,1,417.1
23832,3,3,1.0,PI,1,628.0
23833,2,1,1.0,PE,1,462.7
23834,3,3,,,1,667.3
23835,3,3,,,1,411.4
23836,1,3,,,1,573.6
23837,7,1,,,1,355.6
23838,9,2,,,0,
23839,5,3,,,1,388.2
23840,3,2,1.0,,1,450.1
23841,2,2,,,1,356.2
23842,1,3,,,1,559.8
23843,15,3,,,0,
23844,4,1,,,1,448.2
23845,2,3,1.0,,1,602.8
23846,2,1,1.0,MS,1,426.6
23847,2,1,1.0,PI,1,456.5
23848,8,1,,,0,
23849,3,3,1.0,MA,1,539.0
23850,11,1,,,0,
23851,14,1,,,1,385.6
23852,3,4,,,0,
23853,11,3,,,0,
23854,4,1,,,1,399.3
23855,10,3,,,0,
23856,18,1,,,0,
23857,15,2,,,1,436.4
23858,12,3,,,1,527.3
23859,4,2,,,1,422.3
23860,6,3,,,0,
23861,3,3,,,0,
23862,4,4,,,1,630.1
23863,4,2,,,0,
23864,2,1,,,1,683.3
23865,12,3,,,0,
23866,5,0,,,1,553.1
23867,1,0,,,1,462.5
23868,3,1,,,0,
23869,6,3,,,1,576.7
23870,13,3,,,0,
23871,16,2,,,0,
23872,5,3,,,0,
23873,4,3,,,1,481.6
23874,6,3,,,0,
23875,14,2,,,0,
23876,7,3,,,1,426.7
23877,4,4,,,1,710.0
23878,5,1,,,1,491.8
23879,11,3,,,1,446.7
23880,2,3,1.0,SP,0,
23881,11,1,,,1,424.6
23882,1,3,1.0,,1,489.1
23883,2,1,1.0,SP,1,709.9
23884,3,3,1.0,,0,
23885,9,3,,,1,565.5
23886,2,3,1.0,CE,1,579.3
23887,6,1,,,1,523.0
23888,9,1,,,0,
23889,12,3,,,1,542.3
23890,5,2,,,0,
23891,14,1,,,0,
23892,4,3,,,0,
23893,3,3,,,1,454.0
23894,5,2,,,1,459.4
23895,3,3,1.0,,1,544.3
23896,3,1,1.0,,1,553.3
23897,3,2,1.0,SC,1,592.3
23898,5,2,,,1,517.9
23899,4,2,,,1,709.1
23900,4,3,,,1,538.2
23901,13,3,,,1,608.7
23902,8,2,,,1,498.2
23903,4,3,,,1,559.5
23904,5,3,,,1,590.0
23905,6,1,,,1,439.5
23906,3,3,,,1,455.5
23907,10,3,,,0,
23908,11,1,,,1,664.7
23909,3,2,,,0,
23910,5,1,,,0,
23911,9,3,,,0,
23912,6,3,,,1,577.3
23913,10,2,,,0,
23914,11,3,,,0,
23915,7,1,,,0,
23916,11,3,,,0,
23917,2,3,1.0,,1,434.5
23918,8,3,,,1,451.5
23919,4,1,,,1,715.8
23920,3,2,1.0,PA,0,
23921,12,3,,,0,
23922,2,1,,,1,436.0
23923,6,3,,,1,662.3
23924,14,1,,,0,
23925,8,3,,,1,475.8
23926,6,3,,,0,
23927,6,3,,,1,490.1
23928,6,3,,,1,730.3
23929,5,1,1.0,,0,
23930,2,3,1.0,,0,
23931,3,3,1.0,PA,0,
23932,11,3,,,1,513.1
23933,4,3,,,1,773.4
23934,3,3,,,1,366.1
23935,2,1,,,0,
23936,2,3,1.0,,1,511.4
23937,11,1,,,0,
23938,3,3,,,1,460.7
23939,2,3,1.0,,1,479.7
23940,8,3,,,1,520.9
23941,4,2,,,1,652.6
23942,2,5,1.0,,1,423.0
23943,11,3,,,1,680.9
23944,4,1,,,0,
23945,12,3,,,0,
23946,12,1,,,0,
23947,3,1,,,1,663.3
23948,4,3,,,1,488.7
23949,1,3,,,1,660.4
23950,12,3,,,0,
23951,11,3,,,0,
23952,11,3,,,1,644.8
23953,8,2,,,1,405.4
23954,12,2,,,0,
23955,3,1,1.0,,1,704.7
23956,3,1,1.0,RJ,1,385.8
23957,2,1,,,1,559.7
23958,12,3,,,0,
23959,6,2,,,1,420.8
23960,2,3,1.0,RN,1,478.3
23961,2,3,1.0,,0,
23962,5,2,1.0,,1,511.3
23963,13,3,,,1,580.5
23964,4,2,,,1,511.1
23965,4,1,,,1,594.8
23966,7,3,,,0,
23967,8,3,,,0,
23968,4,1,,,0,
23969,5,1,,,1,656.9
23970,11,3,,,0,
23971,4,1,1.0,,1,429.4
23972,3,3,,,0,
23973,10,3,,,1,428.6
23974,7,3,,,1,371.1
23975,6,3,,,1,367.1
23976,15,3,,,1,598.4
23977,4,1,,,1,431.1
23978,11,3,,,0,
23979,3,1,1.0,RJ,1,396.8
23980,9,1,,,0,
23981,3,3,,,0,
23982,4,3,1.0,CE,1,428.0
23983,3,3,1.0,AM,1,651.9
23984,2,3,1.0,,1,476.4
23985,3,2,1.0,,0,
23986,3,1,,,0,
23987,10,3,,,1,507.8
23988,8,4,,,0,
23989,4,2,,,1,669.7
23990,3,3,1.0,RJ,1,634.4
23991,2,3,1.0,,1,466.7
23992,3,2,1.0,SP,1,374.0
23993,3,3,1.0,,1,469.8
23994,3,2,1.0,,0,
23995,7,3,,,1,465.0
23996,6,3,,,0,
23997,6,3,,,0,
23998,11,1,1.0,,0,
23999,6,2,,,0,
24000,11,3,,,0,
24001,3,3,,,1,541.2
24002,11,2,,,0,
24003,2,3,1.0,,1,556.5
24004,13,3,,,0,
24005,5,3,,,0,
24006,5,2,,,1,529.7
24007,2,2,1.0,GO,1,483.5
24008,5,3,,,0,
24009,3,3,,,1,513.4
24010,3,1,2.0,AM,1,546.6
24011,10,1,,,1,864.4
