,TP_FAIXA_ETARIA,TP_COR_RACA,TP_ENSINO,SG_UF_ESC,TP_PRESENCA_MT,NU_NOTA_MT
29799,2,2,1.0,BA,0,
29800,10,1,,,0,
29801,3,1,,,1,480.7
29802,3,1,1.0,SP,1,461.2
29803,11,3,,,0,
29804,5,1,,,0,
29805,12,3,,,0,
29806,5,3,,,1,519.1
29807,4,1,,,1,681.3
29808,2,1,1.0,PA,1,490.3
29809,3,1,1.0,PB,1,801.3
29810,3,2,,,1,432.4
29811,11,1,,,0,
29812,5,3,,,1,711.3
29813,4,1,1.0,,1,595.5
29814,2,2,1.0,RO,1,590.9
29815,13,3,,,0,
29816,3,2,1.0,BA,1,562.8
29817,3,3,1.0,GO,1,625.3
29818,6,3,,,1,536.0
29819,2,3,1.0,,1,565.4
29820,1,0,,,1,663.8
29821,4,3,,,0,
29822,6,3,,,1,332.9
29823,5,2,,,1,452.9
29824,3,3,1.0,BA,1,621.2
29825,2,1,,,1,414.7
29826,3,1,,,0,
29827,2,1,1.0,SP,1,813.3
29828,2,1,1.0,,0,
29829,1,1,,,1,646.8
29830,6,3,,,0,
29831,1,3,,,0,
29832,11,1,,,0,
29833,3,3,1.0,PB,1,627.2
29834,4,1,,,1,651.0
29835,6,3,,,1,567.7
29836,7,4,,,1,551.9
29837,13,1,,,0,
29838,3,1,,,0,
29839,1,1,1.0,,0,
29840,4,1,,,1,394.4
29841,3,1,1.0,,1,580.8
29842,3,1,1.0,GO,1,550.4
29843,4,3,,,1,430.8
29844,12,1,,,1,385.1
29845,5,3,,,1,395.5
29846,3,1,,,0,
29847,14,3,,,0,
29848,11,5,,,0,
29849,5,3,,,0,
29850,4,3,,,0,
29851,3,3,,,1,529.3
29852,5,2,,,0,
29853,6,3,,,1,678.7
29854,3,3,,,0,
29855,5,1,,,1,745.0
29856,6,3,,,1,597.2
29857,3,1,,,1,680.3
29858,4,4,,,1,634.0
29859,2,3,1.0,,1,409.1
29860,3,1,1.0,,1,549.8
29861,1,3,,,1,407.3
29862,3,2,1.0,,1,383.8
29863,4,1,,,1,332.0
29864,12,2,,,1,677.9
29865,11,3,,,1,411.6
29866,8,1,,,0,
29867,2,3,1.0,,1,445.2
29868,4,2,,,0,
29869,2,3,,,1,506.6
29870,8,1,,,0,
29871,15,1,,,1,435.9
29872,3,1,,,1,559.0
29873,3,0,1.0,,1,690.0
29874,9,3,,,1,611.9
29875,2,3,1.0,,1,579.4
29876,3,3,,,1,422.2
29877,16,1,,,0,
29878,4,3,,,0,
29879,15,2,,,0,
29880,3,3,1.0,RJ,0,
29881,3,3,1.0,,0,
29882,4,3,,,0,
29883,14,0,,,0,
29884,7,3,,,0,
29885,3,2,1.0,,1,343.5
29886,1,3,,,1,871.1
29887,4,1,,,0,
29888,3,3,,,1,537.4
29889,4,1,,,0,
29890,4,3,,,1,570.1
29891,2,1,1.0,,0,
29892,11,4,,,0,
29893,3,1,1.0,,0,
29894,13,1,,,1,425.6
29895,14,1,,,1,396.1
29896,11,3,,,1,343.4
29897,2,1,1.0,,1,490.6
29898,13,0,,,1,411.4
29899,3,1,1.0,,1,469.0
29900,2,3,,,1,410.3
29901,2,4,1.0,,1,511.2
29902,6,2,,,0,
29903,3,3,1.0,MG,1,611.8
29904,12,3,,,0,
29905,5,2,,,0,
29906,3,4,1.0,,1,364.9
29907,1,1,,,1,658.5
29908,7,3,,,0,
29909,2,3,1.0,,1,416.6
29910,2,1,,,1,438.2
29911,5,3,,,1,407.8
29912,3,1,,,1,483.9
29913,8,1,,,0,
29914,7,3,,,1,396.8
29915,2,3,1.0,,1,720.5
29916,2,3,1.0,MG,1,525.4
29917,2,1,1.0,MA,1,661.3
29918,4,3,,,0,
29919,13,3,,,1,386.4
29920,4,1,,,0,
29921,2,1,1.0,,0,
29922,2,3,,,1,327.7
29923,3,3,1.0,DF,1,593.0
29924,11,3,,,1,431.0
29925,7,2,,,1,354.6
29926,4,3,,,1,615.0
29927,13,3,,,1,409.6
29928,2,1,1.0,,1,607.0
29929,3,3,1.0,,1,367.1
29930,11,2,,,1,600.0
29931,3,2,1.0,,1,427.6
29932,7,3,,,0,
29933,4,3,,,1,506.5
29934,10,3,,,0,
29935,3,3,,,0,
29936,2,1,1.0,SP,0,
29937,5,1,,,1,431.7
29938,2,4,1.0,,0,
29939,11,1,,,1,401.2
29940,5,1,,,0,
29941,3,3,1.0,PA,1,330.5
29942,4,1,,,1,581.0
29943,4,3,1.0,RJ,0,
29944,5,3,,,1,577.1
29945,2,3,1.0,RJ,1,599.9
29946,4,1,,,1,553.5
29947,3,1,1.0,,0,
29948,9,3,,,1,375.6
29949,6,3,,,0,
29950,1,3,,,1,339.6
29951,2,3,1.0,,1,496.3
29952,3,1,1.0,MT,1,621.8
29953,12,1,,,0,
29954,2,3,1.0,SP,1,489.2
29955,1,3,,,1,527.3
29956,4,3,,,1,432.7
29957,10,3,,,1,414.7
29958,3,1,,,0,
29959,4,1,1.0,ES,1,774.5
29960,4,2,,,0,
29961,5,3,,,0,
29962,3,1,,,1,457.8
29963,3,3,1.0,,1,608.0
29964,8,1,,,0,
29965,5,1,,,1,601.9
29966,3,1,1.0,PE,1,478.2
29967,1,1,,,1,538.2
29968,2,1,1.0,,1,447.3
29969,5,3,,,0,
29970,4,2,,,0,
29971,14,1,,,1,521.5
29972,3,3,1.0,SP,0,
29973,1,3,1.0,AM,1,409.4
29974,2,1,1.0,PB,1,592.2
29975,2,1,1.0,SP,1,592.2
29976,3,3,,,1,503.3
29977,9,1,,,0,
29978,2,1,1.0,SP,1,716.5
29979,6,1,,,1,782.3
29980,2,1,1.0,RJ,0,
29981,4,3,1.0,CE,1,518.1
29982,12,3,,,0,
29983,5,3,,,0,
29984,7,2,,,0,
29985,10,1,,,0,
29986,4,1,,,1,680.4
29987,2,1,1.0,MT,1,640.0
29988,3,2,1.0,,1,405.5
29989,2,1,,,1,511.0
29990,9,3,,,1,553.9
29991,1,3,,,1,353.2
29992,3,2,1.0,,1,489.0
29993,4,3,1.0,SE,0,
29994,3,3,1.0,,0,
29995,3,3,,,0,
29996,1,3,,,1,494.1
29997,9,3,,,1,484.6
29998,4,1,1.0,,0,
29999,2,1,1.0,,1,555.9
30000,3,3,,,1,716.6
30001,3,1,1.0,SP,0,
30002,1,3,,,1,615.8
30003,14,4,,,1,712.7
30004,3,3,1.0,MA,1,409.5
30005,3,3,1.0,MG,1,433.3
30006,3,2,1.0,,1,382.0
30007,1,1,,,1,643.5
30008,1,3,1.0,,1,389.7
30009,3,0,1.0,,0,
30010,5,1,,,1,524.4
30011,5,3,,,0,
30012,2,2,1.0,,1,414.8
30013,2,3,1.0,,1,558.0
30014,13,3,,,1,458.1
30015,3,1,,,0,
30016,4,0,,,1,651.9
30017,3,1,,,1,574.6
30018,2,3,,,1,633.9
30019,12,3,,,1,376.2
30020,1,3,1.0,PE,1,405.6
30021,7,1,,,1,437.3
30022,4,1,1.0,PE,1,559.0
30023,3,1,1.0,RN,1,736.4
30024,11,3,,,0,
30025,4,4,,,0,
30026,3,4,1.0,,1,444.3
30027,11,1,,,1,732.8
30028,6,3,,,0,
30029,10,3,,,1,464.1
30030,3,3,1.0,PE,1,633.6
30031,3,2,1.0,BA,1,391.5
30032,12,2,,,0,
30033,4,4,1.0,,1,457.8
30034,3,3,1.0,CE,1,437.5
30035,4,3,,,1,640.7
30036,2,1,1.0,RO,1,428.4
30037,8,3,,,0,
30038,15,3,,,1,402.5
30039,4,1,,,1,677.9
30040,3,1,,,0,
30041,2,1,1.0,RS,0,
30042,6,3,,,0,
30043,2,2,1.0,,0,
30044,8,3,,,1,615.7
30045,3,2,1.0,,1,394.9
30046,3,1,1.0,,1,556.6
30047,2,3,1.0,SP,1,477.3
30048,17,1,,,0,
30049,7,1,,,1,694.5
30050,13,3,,,1,395.3
30051,3,3,1.0,RN,1,462.0
30052,11,3,,,1,562.1
30053,3,1,1.0,,1,363.6
30054,13,3,,,1,634.0
30055,15,3,,,1,431.6
30056,5,3,,,1,525.4
30057,3,3,1.0,,1,374.2
30058,5,3,,,0,
30059,4,1,1.0,,0,
30060,2,1,1.0,PB,1,469.5
30061,3,3,1.0,AM,1,634.2
30062,6,1,,,0,
30063,3,3,1.0,,1,510.7
30064,2,1,1.0,,1,721.6
30065,3,3,1.0,,0,
30066,2,3,1.0,,1,525.9
30067,2,1,1.0,,1,478.4
30068,2,3,1.0,,1,359.9
30069,3,1,,,1,748.8
30070,6,1,,,1,800.9
30071,5,1,,,1,438.9
30072,2,3,1.0,SC,1,633.6
30073,2,1,1.0,,0,
30074,7,3,,,0,
30075,5,2,,,1,533.9
30076,2,1,1.0,SP,1,714.4
30077,3,1,1.0,,1,487.4
30078,10,3,,,1,481.8
30079,4,3,,,0,
30080,3,3,1.0,PI,1,704.5
30081,4,2,,,1,464.5
30082,9,2,,,0,
30083,2,3,,,1,427.3
30084,6,1,,,1,525.8
30085,2,1,1.0,SP,1,638.5
30086,4,2,,,1,453.5
30087,3,2,,,1,358.1
30088,4,3,1.0,CE,0,
30089,1,4,,,1,695.0
30090,2,1,1.0,,1,635.6
30091,3,3,1.0,CE,1,635.0
30092,13,1,,,0,
30093,5,3,,,1,539.1
30094,11,3,,,0,
30095,2,2,1.0,ES,0,
30096,2,3,,,1,415.2
30097,10,3,,,0,
30098,2,1,1.0,,1,453.5
30099,9,2,,,1,413.5
30100,3,3,1.0,PI,1,485.4
30101,3,2,1.0,,1,344.0
30102,3,1,,,1,723.4
30103,4,3,,,1,404.8
30104,2,3,1.0,,1,510.8
30105,12,1,,,0,
30106,13,1,,,1,483.7
30107,11,3,,,0,
30108,2,3,1.0,,1,491.4
30109,7,3,,,0,
30110,2,2,1.0,,1,491.4
30111,3,1,1.0,,1,422.1
30112,11,1,,,0,
30113,4,3,1.0,CE,0,
30114,4,3,,,1,424.0
30115,3,1,1.0,SC,1,577.8
30116,2,1,1.0,SP,1,462.5
30117,11,3,,,0,
30118,6,2,,,1,581.5
30119,3,3,1.0,PE,0,
30120,2,3,1.0,,1,422.0
30121,3,2,1.0,,1,606.2
30122,3,1,,,1,770.9
30123,1,3,,,0,
30124,8,2,,,0,
30125,14,0,,,1,589.7
30126,2,2,1.0,,1,404.9
30127,2,3,1.0,,1,450.9
30128,4,3,,,0,
30129,2,3,,,0,
30130,8,3,,,1,423.6
30131,3,1,1.0,SP,0,
30132,11,3,,,0,
30133,4,3,,,1,366.9
30134,3,2,1.0,SP,1,435.4
30135,3,3,,,0,
30136,10,4,,,1,496.8
30137,2,3,1.0,,1,397.8
30138,11,1,,,1,420.6
30139,2,1,1.0,,0,
30140,3,1,1.0,ES,1,627.6
30141,4,2,,,0,
30142,2,1,1.0,GO,1,436.8
30143,6,3,,,0,
30144,4,2,,,1,501.0
30145,2,1,1.0,,1,555.1
30146,5,3,,,1,392.6
30147,3,3,1.0,,1,421.4
30148,4,2,,,1,550.8
30149,2,1,,,0,
30150,3,3,1.0,SP,1,605.1
30151,2,2,1.0,ES,1,648.9
30152,5,3,,,1,599.4
30153,6,3,,,0,
30154,5,3,,,1,644.6
30155,3,1,1.0,RJ,0,
30156,7,3,,,0,
30157,8,4,,,1,553.7
30158,9,3,,,1,557.0
30159,5,3,,,1,670.4
30160,4,3,,,1,820.7
30161,3,1,,,1,640.5
30162,1,3,,,1,695.9
30163,6,2,1.0,,0,
30164,3,3,1.0,MT,1,412.9
30165,3,1,1.0,,1,548.0
30166,2,3,1.0,,1,431.6
30167,11,1,,,0,
30168,2,1,1.0,ES,1,472.4
30169,7,3,,,1,384.0
30170,4,1,,,1,382.6
30171,2,3,1.0,PE,1,539.2
30172,10,1,,,1,436.1
30173,10,2,,,1,622.8
30174,2,1,1.0,,1,574.4
30175,11,3,,,0,
30176,9,1,,,1,480.5
30177,4,3,1.0,,1,430.0
30178,11,1,,,1,442.6
30179,2,3,1.0,,1,657.6
30180,2,3,1.0,CE,1,415.6
30181,2,3,1.0,,1,428.4
30182,3,3,1.0,GO,1,598.6
30183,5,1,,,1,462.6
30184,3,2,,RJ,0,
30185,10,3,,,0,
30186,4,2,,,1,335.9
30187,5,3,,,1,639.9
30188,3,1,1.0,,0,
30189,5,3,,,1,548.8
30190,4,1,,,0,
30191,9,2,,,1,473.9
30192,12,3,,,1,471.0
30193,13,3,,,0,
30194,3,1,,,1,576.4
30195,14,2,,,0,
30196,3,3,1.0,SP,1,751.2
30197,7,3,,,1,493.7
30198,5,3,,,1,632.4
30199,9,3,,,1,695.6
30200,16,3,,,0,
30201,2,3,1.0,RJ,1,623.8
30202,11,3,,,0,
30203,2,1,1.0,RJ,1,561.8
30204,10,1,,,1,602.7
30205,4,3,1.0,,1,503.0
30206,2,3,1.0,,1,419.0
30207,2,3,1.0,PE,1,398.2
30208,2,1,1.0,,1,669.0
30209,7,3,,,0,
30210,4,1,,,0,
30211,4,3,1.0,RJ,1,474.1
30212,6,3,1.0,SE,1,378.0
30213,8,1,,,0,
30214,2,3,,,1,738.7
30215,2,3,,,1,562.2
30216,8,3,,,1,381.8
30217,3,1,1.0,ES,1,463.4
30218,11,1,,,0,
30219,14,3,,,0,
30220,2,3,1.0,MG,1,845.5
30221,3,1,,,1,779.0
30222,3,1,,,1,420.5
30223,3,1,1.0,,1,389.9
30224,5,3,,,0,
30225,12,3,,,0,
30226,11,2,,,1,401.1
30227,14,3,,,0,
30228,4,3,,,1,604.7
30229,3,3,1.0,BA,1,431.4
30230,3,3,1.0,DF,0,
30231,3,1,1.0,,0,
30232,11,3,,,0,
30233,2,1,1.0,,1,543.4
30234,3,2,,,1,439.1
30235,2,0,1.0,CE,1,522.1
30236,3,1,,,0,
30237,2,1,1.0,RN,1,441.3
30238,3,3,,,1,532.1
30239,3,3,,,1,728.3
30240,3,1,1.0,MG,1,674.7
30241,2,3,,,1,469.0
30242,12,3,,,0,
30243,2,3,1.0,GO,0,
30244,7,3,,,0,
30245,10,3,,,1,439.6
30246,12,1,,,0,
30247,3,3,,,1,605.9
30248,3,3,1.0,,0,
30249,7,3,,,1,373.8
30250,2,2,1.0,GO,1,424.1
30251,2,3,1.0,,1,529.8
30252,12,1,,,0,
30253,13,3,,,1,529.0
30254,4,0,,,1,488.2
30255,4,3,,,1,371.5
30256,11,1,,,0,
30257,3,3,1.0,PB,1,713.1
30258,2,3,1.0,PR,1,472.3
30259,11,3,,,1,628.8
30260,2,2,,,0,
30261,2,3,1.0,CE,1,525.7
30262,2,3,,,1,334.1
30263,3,3,1.0,BA,1,428.9
30264,6,1,,,0,
30265,3,3,1.0,PE,1,766.2
30266,3,2,,,0,
30267,11,2,,,1,509.8
30268,13,3,,,0,
30269,4,1,,,1,625.0
30270,11,3,,,0,
30271,11,3,,,0,
30272,3,1,1.0,RS,1,587.1
30273,4,3,,,1,653.4
30274,10,3,,,1,411.2
30275,11,3,,,0,
30276,9,5,,,1,352.5
30277,4,2,1.0,SE,1,440.8
30278,6,3,,,1,453.4
30279,14,3,,,0,
30280,6,3,,,0,
30281,2,1,1.0,MG,1,549.6
30282,2,1,1.0,,0,
30283,3,1,1.0,,1,609.7
30284,1,3,,,1,558.8
30285,6,3,,,0,
30286,3,3,1.0,GO,1,786.4
30287,11,1,,,1,651.8
30288,9,1,,,0,
30289,4,3,,,1,413.4
30290,12,3,,,1,490.5
30291,9,2,,,1,526.9
30292,5,2,,,1,526.8
30293,8,3,,,1,400.2
30294,9,3,,,0,
30295,3,3,,,1,387.8
30296,5,3,,,0,
30297,4,1,,,1,466.4
30298,3,2,1.0,RJ,1,490.9
30299,11,3,,,0,
30300,7,2,,,1,443.8
30301,2,3,1.0,PB,1,523.7
30302,10,3,,,1,477.3
30303,2,4,1.0,,1,639.9
30304,3,1,1.0,AC,1,501.1
30305,6,3,,,0,
30306,13,3,,,0,
30307,11,3,,,0,
30308,2,1,1.0,BA,1,671.0
30309,7,3,,,0,
30310,3,1,,,0,
30311,7,1,,,1,529.7
30312,7,2,,,1,491.7
30313,13,1,,,1,389.2
30314,4,1,,,1,771.7
30315,1,3,1.0,,1,384.4
30316,5,1,,,1,574.4
30317,3,1,1.0,PB,1,637.2
30318,2,3,1.0,,1,384.8
30319,7,3,,,1,613.8
30320,6,3,,,0,
30321,14,3,,,0,
30322,4,2,1.0,PE,0,
30323,11,1,,,1,636.2
30324,4,3,,,0,
30325,10,1,,,0,
30326,3,1,1.0,SE,1,406.6
30327,3,1,1.0,,1,746.3
30328,13,3,,,0,
30329,5,3,,,1,479.3
30330,11,2,,,1,343.3
30331,11,1,,,1,407.9
30332,12,3,,,1,347.3
30333,12,1,,,0,
30334,2,1,1.0,GO,1,527.1
30335,3,3,1.0,,1,502.2
30336,6,2,,,1,573.4
30337,3,3,1.0,BA,1,728.1
30338,3,1,,,1,543.3
30339,5,1,,,0,
30340,1,1,,,1,710.8
30341,5,1,,,1,451.2
30342,2,3,1.0,,1,544.5
30343,6,3,,,0,
30344,6,2,,,0,
30345,3,1,1.0,,1,504.1
30346,4,3,,,1,662.8
30347,6,0,,,1,447.7
30348,6,1,,,1,364.2
30349,2,3,1.0,PE,1,560.2
30350,2,3,,,1,384.8
30351,3,3,,,1,503.5
30352,2,3,1.0,,1,647.1
30353,12,2,,,1,336.9
30354,4,2,,,0,
30355,5,1,,,0,
30356,3,1,,,0,
30357,2,3,1.0,CE,1,514.1
30358,3,3,,,0,
30359,3,1,1.0,SP,1,489.6
30360,7,1,,,1,387.3
30361,3,3,,,1,496.5
30362,5,0,,,0,
30363,2,1,1.0,RS,1,844.2
30364,8,3,,,1,516.0
30365,10,3,,,0,
30366,4,3,,,1,569.0
30367,10,1,,,1,850.5
30368,8,3,,,0,
30369,2,3,1.0,SE,1,496.6
30370,3,1,,,1,494.9
30371,3,2,1.0,RJ,1,373.7
30372,5,3,,,0,
30373,1,3,,,1,462.2
30374,9,2,,,1,578.4
30375,11,3,,,1,429.5
30376,6,3,,,0,
30377,1,3,,,1,379.3
30378,3,4,,,0,
30379,12,3,,,0,
30380,9,3,,,0,
30381,9,3,,,0,
30382,6,4,,,0,
30383,3,3,1.0,,1,424.1
30384,3,3,,,1,645.0
30385,13,3,,,0,
30386,3,3,,,0,
30387,10,3,,,1,443.8
30388,3,1,1.0,,1,577.3
30389,14,3,,,1,430.2
30390,2,3,1.0,,0,
30391,4,4,,PB,1,530.2
30392,12,3,,,0,
30393,11,3,,,0,
30394,9,2,,,0,
30395,11,3,,,0,
30396,9,3,,,0,
30397,5,4,,,0,
30398,6,3,,,1,440.9
30399,1,3,,,0,
30400,7,4,,,0,
30401,6,3,,,0,
30402,2,1,1.0,SP,1,746.1
30403,8,1,,,1,537.5
30404,3,1,,,1,342.6
30405,3,4,1.0,RJ,0,
30406,11,1,,,1,790.2
30407,5,1,,,1,642.6
30408,3,3,,,1,684.6
30409,7,1,,,1,640.0
30410,2,1,1.0,MG,1,478.1
30411,4,3,,,0,
30412,2,3,1.0,MA,1,581.9
30413,11,3,,,0,
30414,13,3,,,0,
30415,4,1,,,1,502.7
30416,11,3,,,1,407.4
30417,2,3,1.0,SP,1,524.7
30418,5,1,,,0,
30419,2,1,1.0,,1,630.7
30420,18,2,,,1,420.7
30421,11,3,,,0,
30422,6,3,2.0,GO,0,
30423,4,1,,,1,791.7
30424,13,1,,,1,534.9
30425,3,1,,,1,658.0
30426,11,1,,,1,357.7
30427,5,2,,,1,485.1
30428,2,3,1.0,GO,1,386.3
30429,2,3,1.0,ES,1,517.6
30430,2,1,1.0,PI,1,635.1
30431,5,3,,,0,
30432,3,3,1.0,SP,0,
30433,2,1,1.0,BA,1,732.1
30434,3,3,,,1,371.5
30435,12,1,,,0,
30436,3,3,,,0,
30437,10,2,,,1,609.1
30438,15,1,,,1,422.6
30439,4,4,1.0,MG,1,756.4
30440,4,3,1.0,MG,1,517.6
30441,2,1,1.0,MA,1,618.7
30442,7,1,,,1,420.7
30443,2,1,,,1,401.7
30444,6,1,,,0,
30445,12,3,,,0,
30446,12,1,,,0,
30447,4,3,,,0,
30448,3,1,1.0,,1,433.8
30449,12,2,,,1,473.2
30450,3,1,,,1,758.2
30451,4,3,,,0,
30452,2,1,1.0,,0,
30453,4,3,1.0,PA,0,
30454,3,3,,,0,
30455,13,3,,,1,411.6
30456,11,3,,,0,
30457,3,1,1.0,GO,1,660.4
30458,3,3,1.0,PE,0,
30459,2,1,,,1,404.3
30460,2,3,,,1,491.0
30461,5,1,1.0,,0,
30462,6,3,,,0,
30463,3,3,1.0,,1,675.7
30464,8,3,,,0,
30465,8,3,1.0,,1,429.4
30466,3,2,1.0,,1,525.4
30467,3,3,,,1,560.9
30468,5,1,,,1,592.1
30469,12,3,,,0,
30470,13,1,,,0,
30471,3,3,1.0,,0,
30472,4,3,,,0,
30473,2,4,1.0,PB,1,502.7
30474,10,2,,,1,417.2
30475,3,3,,,1,696.6
30476,3,3,,,1,526.5
30477,1,1,,,1,475.4
30478,3,1,1.0,,0,
30479,4,1,1.0,PE,1,421.9
30480,4,3,,,1,584.2
30481,2,2,1.0,,0,
30482,2,3,1.0,PE,1,475.6
30483,7,1,,,1,400.5
30484,11,3,,,1,602.1
30485,11,3,,,0,
30486,3,1,,,1,586.7
30487,1,3,,,1,428.7
30488,1,1,,,1,584.9
30489,3,3,,,1,399.9
30490,7,3,,,1,431.4
30491,5,3,,,0,
30492,5,3,,,0,
30493,2,1,1.0,SC,0,
30494,7,3,,,0,
30495,3,1,,,1,699.1
30496,3,3,,,1,662.4
30497,9,3,,,1,646.2
30498,4,3,,,0,
30499,3,1,,,1,438.6
30500,4,5,,,1,565.4
30501,3,1,,,0,
30502,6,3,,,1,337.1
30503,10,1,,,1,497.8
30504,2,1,1.0,SP,0,
30505,1,4,,,1,602.3
30506,13,2,,,1,533.7
30507,3,3,,,1,506.7
30508,9,3,,,0,
30509,4,3,,,1,586.9
30510,11,3,,,0,
30511,2,2,1.0,,1,535.2
30512,9,1,,,0,
30513,4,3,1.0,PA,1,627.0
30514,5,3,,,1,352.6
30515,6,3,1.0,PI,0,
30516,5,3,,,0,
30517,3,1,1.0,RJ,1,482.0
30518,6,1,,,1,675.1
30519,2,1,1.0,MA,1,577.5
30520,2,3,,,1,376.7
30521,2,1,1.0,,0,
30522,3,3,1.0,,0,
30523,3,3,1.0,GO,1,437.6
30524,3,1,1.0,RS,1,611.8
30525,3,3,,,1,571.1
30526,4,3,,,1,647.8
30527,2,1,1.0,PR,1,782.7
30528,2,1,,,1,568.5
30529,3,3,1.0,,1,485.8
30530,11,3,,,0,
30531,3,3,1.0,GO,1,443.4
30532,3,3,1.0,,1,453.1
30533,11,3,,,0,
30534,7,3,,,1,460.5
30535,5,0,,,0,
30536,2,2,1.0,,1,408.5
30537,4,2,,,1,442.3
30538,3,1,,,1,606.8
30539,5,3,,,0,
30540,4,3,,,0,
30541,8,3,,,0,
30542,6,3,,,0,
30543,14,3,,,0,
30544,4,3,,,1,379.5
30545,2,2,1.0,,0,
30546,2,1,1.0,RN,1,618.0
30547,3,1,1.0,GO,1,671.9
30548,2,3,1.0,SP,0,
30549,2,3,,,1,768.7
30550,8,3,,,0,
30551,9,3,,,0,
30552,6,3,,,1,480.6
30553,5,1,,,0,
30554,2,1,1.0,SP,1,623.2
30555,2,3,1.0,,1,619.6
30556,2,3,,,1,454.0
30557,3,3,1.0,,1,406.4
30558,5,2,,,1,361.4
30559,2,4,1.0,,1,525.7
30560,3,3,,,0,
30561,6,1,,,0,
30562,2,2,1.0,RJ,1,450.0
30563,3,3,1.0,ES,0,
30564,8,2,,,1,380.9
30565,10,3,,,0,
30566,12,3,,,0,
30567,4,3,,,1,653.1
30568,1,3,,,1,464.6
30569,4,3,1.0,,0,
30570,11,2,,,0,
30571,11,3,,,0,
30572,2,1,1.0,,1,437.0
30573,6,3,,,1,635.3
30574,11,3,,,1,529.3
30575,1,3,,,1,640.3
30576,2,3,2.0,,1,398.9
30577,3,2,1.0,PB,1,388.4
30578,2,2,1.0,BA,1,596.9
30579,2,3,1.0,,1,445.7
30580,3,3,1.0,AL,1,364.6
30581,13,3,,,0,
30582,5,3,,,1,397.8
30583,3,3,1.0,RJ,1,448.5
30584,3,2,1.0,,1,590.4
30585,3,3,1.0,,1,378.0
30586,11,1,,,0,
30587,7,3,,,0,
30588,9,2,,,0,
30589,4,1,,,1,359.0
30590,3,3,1.0,AL,1,618.5
30591,2,3,1.0,PB,1,675.4
30592,8,1,,,1,670.9
30593,9,1,,,0,
30594,12,1,,,1,442.6
30595,8,3,,,0,
30596,3,2,1.0,,1,523.6
30597,8,3,,,1,595.5
30598,11,0,,,0,
30599,5,3,,,0,
30600,3,3,,,1,414.7
30601,9,3,,,0,
30602,3,2,1.0,AL,1,613.6
30603,8,2,,,1,584.9
30604,1,3,,,1,411.7
30605,11,3,,,0,
30606,2,3,1.0,DF,1,468.4
30607,5,1,,,1,624.2
30608,3,1,1.0,SP,1,636.6
30609,4,3,,,1,626.2
30610,12,3,,,0,
30611,3,4,1.0,SP,1,818.0
30612,12,1,,,0,
30613,11,2,,,0,
30614,2,1,1.0,MG,1,768.0
30615,3,3,,,1,580.9
30616,2,1,2.0,SP,1,699.8
30617,3,3,1.0,MG,1,766.4
30618,1,1,1.0,SC,1,713.3
30619,2,3,1.0,CE,1,758.5
30620,4,3,1.0,RS,0,
30621,3,2,1.0,PB,1,557.3
30622,7,3,,,0,
30623,12,2,,,0,
30624,11,1,,,0,
30625,2,3,,,0,
30626,10,3,,,1,762.7
30627,4,2,,,1,560.2
30628,11,3,,,1,482.4
30629,5,3,,,1,389.5
30630,4,3,,,1,770.0
30631,5,3,,,1,616.2
30632,2,3,1.0,CE,0,
30633,3,2,1.0,,1,480.2
30634,13,1,,,1,540.2
30635,4,3,,,1,501.3
30636,11,2,,,0,
30637,2,3,1.0,,1,440.5
30638,11,1,,,0,
30639,6,3,,,0,
30640,4,3,,,0,
30641,11,3,,,1,588.2
30642,5,1,,,1,407.1
30643,2,1,1.0,,1,609.0
30644,12,1,,,1,675.7
30645,2,1,1.0,GO,1,484.7
30646,15,1,,,0,
30647,11,3,,,0,
30648,3,3,1.0,,1,371.2
30649,2,1,1.0,CE,1,358.4
30650,2,3,,,1,586.2
30651,4,3,,,0,
30652,3,2,1.0,,1,436.6
30653,12,2,,,0,
30654,2,3,1.0,,1,414.3
30655,10,2,,,0,
30656,1,1,,,1,404.9
30657,8,4,,,1,502.8
30658,7,2,,,0,
30659,3,1,1.0,SC,0,
30660,3,3,,,1,376.5
30661,5,3,,,0,
30662,2,1,1.0,CE,1,433.8
30663,4,1,,,1,637.0
30664,2,1,,,0,
30665,12,2,,,0,
30666,2,2,1.0,PI,1,425.9
30667,4,1,1.0,RJ,1,460.2
30668,2,3,1.0,BA,1,384.4
30669,17,2,,,0,
30670,4,3,,,0,
30671,11,2,,,0,
30672,3,0,,,1,660.4
30673,2,3,1.0,BA,1,644.7
30674,4,3,,,0,
30675,12,3,,,0,
30676,6,1,1.0,,1,388.7
30677,6,1,,,1,652.6
30678,2,4,1.0,,1,576.1
30679,12,1,,,1,817.6
30680,11,3,,,1,548.7
30681,8,3,,,1,345.4
30682,3,1,1.0,TO,1,422.0
30683,6,2,,,1,376.9
30684,1,3,,,1,347.0
30685,5,3,,,1,402.5
30686,2,3,1.0,,1,609.9
30687,3,3,1.0,,1,588.9
30688,2,3,1.0,MA,0,
30689,6,3,,,0,
30690,11,3,,,1,468.5
30691,13,3,,,0,
30692,5,3,,,0,
30693,3,1,,,0,
30694,4,1,,,1,497.0
30695,6,1,,,0,
30696,8,3,,,1,330.6
30697,5,3,,,0,
30698,9,1,,,1,599.9
30699,2,1,,,0,
30700,2,3,1.0,,1,574.3
30701,11,2,,,1,409.0
30702,1,2,1.0,PB,1,598.9
