,TP_FAIXA_ETARIA,TP_COR_RACA,TP_ENSINO,SG_UF_ESC,TP_PRESENCA_MT,NU_NOTA_MT
10232,2,3,1.0,RS,1,429.1
10233,4,3,1.0,,0,
10234,7,3,,,1,375.8
10235,3,3,1.0,,1,547.2
10236,6,3,,,1,381.2
10237,11,3,,,1,417.6
10238,3,3,1.0,,0,
10239,4,3,,,1,787.8
10240,3,1,1.0,,1,474.6
10241,5,3,,,1,340.2
10242,11,3,,,1,417.7
10243,6,3,,,1,627.6
10244,4,3,,,1,662.2
10245,4,3,1.0,,1,444.7
10246,3,3,,,1,845.2
10247,2,3,1.0,,1,381.7
10248,3,3,,,1,383.1
10249,3,3,,,1,373.9
10250,12,2,,,0,
10251,4,2,,,0,
10252,3,3,1.0,,1,401.7
10253,6,3,,,1,544.4
10254,11,3,,,0,
10255,8,3,,,1,361.9
10256,5,2,,,1,407.2
10257,12,0,,,1,333.3
10258,3,1,,,1,471.2
10259,6,3,,,1,754.2
10260,2,3,1.0,,1,523.0
10261,12,3,,,0,
10262,3,3,1.0,,1,353.4
10263,6,1,,,1,549.5
10264,3,1,,,0,
10265,5,2,,,1,570.1
10266,5,3,,,1,480.0
10267,6,3,,,1,387.8
10268,4,1,1.0,,1,462.3
10269,4,2,,,1,725.6
10270,6,3,,,1,454.8
10271,2,3,,,1,476.4
10272,2,1,1.0,RJ,1,443.4
10273,2,1,1.0,SC,1,546.7
10274,4,1,,,1,688.9
10275,11,1,,,1,573.2
10276,9,3,,,0,
10277,3,3,1.0,AL,1,475.4
10278,6,1,,,1,639.6
10279,5,1,,,1,377.4
10280,5,2,,,1,348.1
10281,1,1,,,1,407.6
10282,5,3,,,0,
10283,3,2,1.0,PA,1,330.3
10284,6,1,,,1,724.6
10285,1,4,,,1,373.9
10286,5,3,,,0,
10287,3,3,1.0,,1,414.4
10288,9,3,,,1,758.8
10289,7,3,,,1,510.0
10290,12,2,,,1,508.2
10291,3,1,1.0,SP,1,455.4
10292,7,3,,,0,
10293,3,3,1.0,,1,566.5
10294,1,1,,,1,539.7
10295,15,3,,,0,
10296,5,3,,,1,513.9
10297,11,2,,,1,367.9
10298,6,3,,,1,579.9
10299,3,3,1.0,CE,1,651.9
10300,12,1,,,0,
10301,2,1,1.0,RJ,1,601.4
10302,12,3,,,1,359.7
10303,1,1,,,1,490.2
10304,12,2,,,1,451.6
10305,13,3,,,1,362.0
10306,3,3,1.0,MA,1,398.8
10307,5,3,,,0,
10308,6,1,,,1,440.2
10309,13,3,,,1,428.3
10310,7,3,,,1,458.4
10311,3,2,1.0,RJ,1,397.1
10312,6,3,,,1,713.4
10313,12,5,,,1,580.3
10314,5,3,1.0,PA,1,505.5
10315,4,3,,,1,637.5
10316,5,3,,,1,455.5
10317,3,1,1.0,SP,1,394.6
10318,3,1,,,1,800.9
10319,9,3,,,1,418.9
10320,2,3,1.0,CE,0,
10321,6,3,,,1,534.7
10322,11,1,,,1,692.5
10323,2,1,1.0,RS,1,604.9
10324,8,3,,,1,368.1
10325,2,1,,,1,532.7
10326,2,1,1.0,SP,0,
10327,4,1,,,1,719.6
10328,8,1,,,1,597.8
10329,12,2,1.0,,1,507.3
10330,6,3,,,0,
10331,2,1,,,1,448.8
10332,18,2,,,1,365.2
10333,2,3,1.0,CE,1,548.6
10334,2,1,1.0,SP,1,477.8
10335,5,5,,,0,
10336,2,1,1.0,GO,1,664.9
10337,3,3,1.0,,1,409.3
10338,4,2,,,1,534.8
10339,3,1,1.0,,1,455.6
10340,4,3,1.0,,1,450.0
10341,3,1,1.0,,1,453.0
10342,4,3,1.0,AL,1,627.6
10343,3,3,1.0,MG,1,500.5
10344,11,3,,,1,379.1
10345,14,3,,,1,487.0
10346,12,2,,,0,
10347,11,3,,,0,
10348,3,3,1.0,CE,1,443.5
10349,12,3,,,1,458.7
10350,4,3,,,0,
10351,2,1,1.0,PR,0,
10352,1,1,,,1,645.6
10353,8,3,,,1,651.8
10354,3,3,1.0,CE,1,431.0
10355,14,1,,,1,358.8
10356,5,2,,,1,440.5
10357,6,1,,,1,702.0
10358,3,1,,,1,504.3
10359,3,3,1.0,RJ,1,450.9
10360,2,1,1.0,,0,
10361,5,1,,,1,642.3
10362,3,5,,,1,412.1
10363,13,1,,,1,788.2
10364,12,3,,,0,
10365,5,3,,,1,716.5
10366,3,3,,,1,363.9
10367,6,2,,,1,566.7
10368,13,3,,,0,
10369,3,3,1.0,MA,0,
10370,14,3,,,1,423.2
10371,12,3,,,0,
10372,5,3,,,1,386.8
10373,2,1,,,0,
10374,4,1,,,0,
10375,3,3,1.0,ES,1,423.4
10376,3,1,1.0,RJ,1,694.6
10377,4,2,,,1,434.5
10378,3,3,,,0,
10379,7,1,,,0,
10380,5,3,,,1,374.0
10381,3,3,1.0,SP,1,468.9
10382,14,2,,,1,428.2
10383,4,3,,,0,
10384,12,3,,,1,417.8
10385,4,3,1.0,,1,516.7
10386,6,3,,,0,
10387,2,3,1.0,PA,0,
10388,3,1,1.0,RJ,1,387.8
10389,3,3,1.0,PE,1,677.5
10390,5,1,,,1,637.6
10391,7,2,,,1,358.9
10392,2,1,1.0,,1,474.3
10393,3,3,1.0,,1,665.6
10394,12,3,,,0,
10395,12,3,,,0,
10396,15,3,,,1,397.7
10397,7,1,,,1,690.8
10398,2,2,,,1,673.8
10399,3,3,1.0,RJ,0,
10400,1,3,,,1,491.1
10401,2,1,1.0,SP,1,683.5
10402,9,1,,,1,383.7
10403,4,3,,,1,526.9
10404,11,3,,,1,429.0
10405,12,1,,,1,452.5
10406,3,1,,,1,747.8
10407,3,3,1.0,,1,409.3
10408,3,3,1.0,PR,1,464.0
10409,3,3,1.0,ES,1,738.5
10410,3,1,,,1,655.7
10411,11,2,,,0,
10412,3,1,1.0,,1,697.4
10413,4,3,1.0,CE,1,453.2
10414,3,1,1.0,RJ,1,406.0
10415,13,3,,,0,
10416,6,3,,,0,
10417,2,3,1.0,PB,1,594.7
10418,7,1,,,0,
10419,5,1,,,1,629.7
10420,3,1,1.0,PB,1,488.3
10421,3,3,1.0,PA,1,399.5
10422,1,3,,,0,
10423,4,3,,,1,497.6
10424,2,3,,,1,425.8
10425,2,1,1.0,SP,1,659.4
10426,2,3,1.0,,1,492.0
10427,3,2,1.0,,1,348.1
10428,1,3,,,1,508.5
10429,9,2,,,1,430.9
10430,3,1,1.0,CE,1,509.4
10431,3,1,2.0,,1,556.3
10432,5,3,,,0,
10433,18,3,,,0,
10434,11,1,,,1,455.4
10435,5,3,,,0,
10436,6,3,,,1,570.0
10437,11,3,,,0,
10438,2,2,1.0,,1,484.9
10439,2,3,,,1,386.9
10440,4,1,,,0,
10441,6,2,,,1,354.5
10442,5,3,,,0,
10443,3,1,1.0,SP,1,799.5
10444,8,2,,,0,
10445,7,3,,,1,524.9
10446,3,1,1.0,,1,603.8
10447,12,3,,,0,
10448,14,3,,,1,415.0
10449,14,2,,,1,363.2
10450,7,1,,,1,564.5
10451,5,2,,,1,430.7
10452,12,1,,,1,773.7
10453,3,1,1.0,,1,650.0
10454,3,2,1.0,SP,0,
10455,9,1,,,1,534.1
10456,2,3,1.0,,1,423.7
10457,2,1,,,1,474.6
10458,2,2,,,1,868.7
10459,6,3,,,0,
10460,2,3,1.0,MT,1,546.5
10461,7,3,,,1,375.7
10462,11,3,,,0,
10463,15,3,,,1,540.6
10464,3,3,,,1,335.9
10465,2,1,1.0,,1,475.5
10466,9,1,,,1,394.5
10467,2,3,1.0,,1,676.0
10468,2,1,1.0,,0,
10469,3,1,1.0,,1,478.4
10470,13,3,,,1,361.0
10471,3,2,1.0,,1,542.7
10472,3,1,,,1,515.5
10473,3,3,1.0,GO,1,583.3
10474,3,3,,,0,
10475,5,3,,,1,458.9
10476,13,1,,,0,
10477,10,3,,,0,
10478,13,3,,,1,593.9
10479,3,3,1.0,,1,457.8
10480,3,3,,,1,422.8
10481,2,4,1.0,,1,491.9
10482,12,1,,,0,
10483,3,3,,,1,366.2
10484,11,1,,,1,371.6
10485,5,2,,,1,538.8
10486,5,2,,,1,496.6
10487,3,3,,,1,657.3
10488,1,3,,,0,
10489,4,1,,,1,551.7
10490,4,1,1.0,RJ,1,361.0
10491,3,1,1.0,,1,396.7
10492,2,3,,,1,389.7
10493,7,1,,,0,
10494,8,3,,,1,631.2
10495,6,4,,,0,
10496,9,3,,,0,
10497,3,2,1.0,GO,1,392.6
10498,3,1,,,1,553.6
10499,6,3,,,1,419.7
10500,2,1,,,1,646.0
10501,6,2,1.0,BA,1,332.8
10502,3,1,1.0,PR,1,546.2
10503,9,1,,,1,395.9
10504,3,3,1.0,,1,528.7
10505,4,2,1.0,,1,659.9
10506,2,3,1.0,SP,1,721.3
10507,14,2,,,1,499.5
10508,5,1,,,0,
10509,2,3,,,0,
10510,3,4,1.0,,1,630.8
10511,5,1,,,0,
10512,11,2,,,1,370.4
10513,3,3,1.0,,0,
10514,8,2,,,0,
10515,4,1,,,0,
10516,4,1,,,1,604.3
10517,6,1,,,0,
10518,2,1,1.0,RS,1,617.8
10519,4,3,,,1,384.6
10520,1,1,,,1,439.3
10521,9,0,,,0,
10522,3,3,1.0,,1,330.6
10523,2,3,,,0,
10524,2,3,1.0,,1,664.1
10525,3,1,,,1,444.2
10526,4,3,,,1,514.3
10527,12,1,,,1,702.2
10528,11,3,,,0,
10529,3,1,1.0,,1,607.9
10530,3,1,1.0,SP,1,387.2
10531,14,3,,,1,514.6
10532,9,3,,,1,645.4
10533,9,3,,,1,379.1
10534,11,1,,,0,
10535,6,3,,,1,384.0
10536,6,2,,,1,397.7
10537,4,2,,,0,
10538,8,4,,,0,
10539,3,1,1.0,RS,1,475.6
10540,7,3,,,1,509.5
10541,4,3,1.0,RJ,1,584.3
10542,13,3,,,0,
10543,9,3,,,2,
10544,4,1,,,1,426.8
10545,2,1,1.0,RJ,1,480.6
10546,3,1,,,1,644.5
10547,4,1,,,1,521.5
10548,3,2,1.0,,1,446.5
10549,5,1,,,1,380.2
10550,2,3,1.0,PE,1,347.4
10551,3,3,1.0,,1,413.0
10552,2,1,1.0,SP,1,550.4
10553,5,1,,,1,617.0
10554,4,3,1.0,CE,0,
10555,12,1,,,0,
10556,4,3,,,1,593.5
10557,1,1,,,1,336.1
10558,5,3,,,1,453.5
10559,11,3,,,1,607.3
10560,3,2,,,1,688.3
10561,3,4,1.0,MT,0,
10562,3,1,1.0,,1,575.7
10563,5,3,,,0,
10564,8,2,,,1,626.3
10565,3,2,,,1,516.3
10566,12,2,,,1,401.7
10567,3,3,,,1,624.4
10568,6,3,,,1,635.3
10569,4,3,,,1,635.2
10570,8,2,,,1,573.7
10571,7,2,,,1,411.3
10572,9,1,,,0,
10573,14,3,,,0,
10574,2,5,,,1,546.6
10575,11,1,,,1,381.2
10576,3,3,,,1,652.6
10577,15,3,,,1,357.1
10578,6,1,,,1,478.1
10579,3,3,1.0,MS,1,607.6
10580,2,3,1.0,,0,
10581,3,1,1.0,PB,1,539.2
10582,7,1,,,1,458.0
10583,7,1,,,1,602.3
10584,4,1,,,0,
10585,11,3,,,0,
10586,12,3,,,0,
10587,15,3,,,0,
10588,3,1,1.0,SC,0,
10589,1,3,,,0,
10590,5,1,,,1,748.8
10591,2,1,1.0,,0,
10592,6,3,,,1,402.3
10593,11,3,,,0,
10594,2,3,1.0,,1,390.0
10595,11,2,,,1,451.8
10596,12,3,,,1,403.8
10597,12,2,,,1,530.2
10598,2,1,1.0,,1,492.3
10599,3,3,1.0,SP,0,
10600,12,3,,,0,
10601,4,3,,,1,615.8
10602,9,2,,,1,359.2
10603,4,1,,,0,
10604,5,3,,,0,
10605,3,1,1.0,MG,1,574.6
10606,6,3,,,1,542.5
10607,3,1,1.0,SP,1,750.6
10608,5,1,,,1,538.7
10609,3,2,1.0,,1,536.8
10610,3,3,,,1,393.6
10611,4,3,,,1,504.0
10612,8,3,,,1,677.6
10613,4,1,,,1,554.7
10614,6,1,,,1,445.2
10615,5,3,,,1,635.2
10616,2,3,1.0,PE,1,495.6
10617,3,3,,,1,617.2
10618,12,3,,,1,559.2
10619,7,3,,,0,
10620,6,1,,,1,482.4
10621,4,2,,,0,
10622,5,1,,,1,747.4
10623,3,3,1.0,RJ,1,623.2
10624,4,3,1.0,,1,449.3
10625,3,3,1.0,,1,450.4
10626,11,3,,,1,747.7
10627,3,1,1.0,,1,454.9
10628,5,3,,,1,441.7
10629,4,3,,,1,401.8
10630,14,3,,,0,
10631,5,3,,,0,
10632,6,2,,,1,628.3
10633,3,3,1.0,SP,1,587.2
10634,3,1,1.0,CE,1,603.2
10635,9,3,,,0,
10636,3,3,1.0,,1,369.1
10637,7,1,,,1,461.8
10638,2,1,1.0,,1,531.2
10639,4,3,,,0,
10640,4,2,1.0,,1,345.8
10641,13,2,,,1,483.9
10642,11,3,,,1,457.6
10643,1,3,,,1,400.8
10644,7,2,,,1,376.2
10645,3,3,1.0,CE,0,
10646,2,1,,,1,612.1
10647,5,2,,,1,482.9
10648,6,2,,,0,
10649,3,3,,,1,518.2
10650,9,3,,,1,688.8
10651,9,3,,,1,593.3
10652,2,3,,,1,564.0
10653,3,1,1.0,,1,623.1
10654,3,4,1.0,SP,1,582.3
10655,3,3,,,0,
10656,3,3,1.0,,1,480.8
10657,6,2,,,1,470.7
10658,2,1,1.0,,1,809.0
10659,2,1,1.0,SC,1,672.3
10660,2,3,1.0,,1,457.2
10661,2,3,,,1,445.5
10662,11,3,,,1,688.5
10663,4,1,,,1,484.1
10664,8,1,,,1,446.0
10665,9,3,,,1,546.1
10666,3,2,1.0,,1,704.3
10667,13,1,,,0,
10668,4,2,,,1,560.3
10669,5,3,,,1,478.3
10670,3,1,,,1,467.1
10671,2,3,1.0,CE,1,395.7
10672,3,3,,,1,403.4
10673,3,1,1.0,RS,1,796.4
10674,5,3,,,1,354.5
10675,4,1,,,1,778.9
10676,8,1,,,1,503.4
10677,15,1,,,0,
10678,4,3,,,0,
10679,1,5,1.0,PB,1,620.1
10680,3,1,,,1,640.3
10681,14,1,,,0,
10682,2,3,1.0,,1,578.7
10683,3,3,1.0,,1,344.4
10684,3,1,1.0,,1,451.6
10685,9,3,,,1,604.6
10686,3,1,,,1,408.0
10687,4,1,,,1,681.2
10688,3,1,1.0,SP,1,575.4
10689,4,3,,,0,
10690,6,3,,,1,506.0
10691,5,3,,,1,384.3
10692,5,1,,,1,513.7
10693,2,3,1.0,,1,540.5
10694,7,1,,,1,504.4
10695,2,1,1.0,BA,1,685.9
10696,4,1,,,1,752.6
10697,2,3,,,1,482.6
10698,7,3,,,1,609.2
10699,2,3,1.0,,1,692.0
10700,3,3,,,0,
10701,3,1,1.0,,0,
10702,8,3,,,1,434.2
10703,15,1,,,1,425.3
10704,4,3,,,1,404.4
10705,2,3,1.0,CE,1,386.9
10706,2,3,1.0,AL,1,424.4
10707,3,1,1.0,RS,1,386.7
10708,11,3,,,0,
10709,4,3,,,1,548.2
10710,3,1,1.0,,1,430.9
10711,7,3,,,1,343.0
10712,3,2,,,1,542.3
10713,3,1,1.0,,1,597.2
10714,3,1,,,1,713.1
10715,8,3,,,1,447.5
10716,6,3,,,0,
10717,3,3,1.0,MT,1,571.1
10718,9,3,,,0,
10719,2,1,1.0,RS,1,696.0
10720,8,3,,,1,684.5
10721,4,2,1.0,ES,1,667.4
10722,1,3,,,0,
10723,10,3,,,0,
10724,14,3,,,0,
10725,2,3,1.0,,1,625.8
10726,12,3,,,1,533.5
10727,3,3,1.0,CE,0,
10728,4,3,,,1,418.6
10729,6,1,,,0,
10730,3,2,1.0,,0,
10731,3,1,,,1,512.0
10732,11,3,,,0,
10733,9,2,,,0,
10734,11,1,,,1,552.0
10735,8,2,,,1,467.6
10736,6,1,,,1,433.7
10737,5,2,1.0,RJ,0,
10738,3,3,1.0,SE,1,610.8
10739,12,1,,,1,536.4
10740,13,3,,ES,0,
10741,6,1,,,0,
10742,2,3,1.0,BA,1,599.3
10743,15,3,,,0,
10744,18,3,,,0,
10745,5,1,,,1,448.8
10746,4,3,,,0,
10747,10,2,,,1,675.5
10748,1,2,,,1,561.8
10749,6,2,,,0,
10750,3,3,1.0,MA,1,373.1
10751,5,3,,,1,391.0
10752,12,5,,,1,473.9
10753,2,3,1.0,,1,652.3
10754,11,2,,,1,446.7
10755,12,3,,,1,663.2
10756,15,3,,,0,
10757,3,1,,,1,669.7
10758,3,1,,,1,465.7
10759,7,3,,,0,
10760,4,3,,,1,417.9
10761,2,3,1.0,CE,1,642.2
10762,6,4,,,0,
10763,11,1,,,0,
10764,6,1,,,0,
10765,12,1,,,0,
10766,3,1,1.0,,1,589.4
10767,4,3,,,1,813.5
10768,13,1,,,1,559.1
10769,2,3,1.0,GO,1,705.0
10770,2,2,1.0,SP,1,512.3
10771,3,3,1.0,MG,1,563.9
10772,3,3,1.0,,1,479.3
10773,2,3,,,1,488.4
10774,2,3,1.0,,0,
10775,4,3,,,1,518.5
10776,4,1,,,1,437.0
10777,3,3,,,0,
10778,1,3,,,1,513.0
10779,13,3,,,0,
10780,1,1,,,1,563.0
10781,5,3,,,0,
10782,15,1,,,0,
10783,6,4,,,0,
10784,6,3,,,1,368.3
10785,2,3,1.0,,1,416.9
10786,3,3,,,0,
10787,3,1,1.0,SP,1,709.2
10788,11,3,,,1,491.1
10789,2,3,,,1,333.7
10790,3,2,,,1,408.2
10791,5,1,,,0,
10792,3,1,1.0,ES,1,638.0
10793,3,3,,,0,
10794,2,1,,,1,565.4
10795,16,3,,,1,513.1
10796,9,1,,,1,420.9
10797,11,2,,,0,
10798,3,2,,,1,451.5
10799,4,3,,,1,393.1
10800,9,1,,,0,
10801,3,3,1.0,PA,1,0.0
10802,3,1,,,1,384.1
10803,4,2,,,0,
10804,12,3,,,0,
10805,3,1,,,0,
10806,11,3,,,1,403.2
10807,11,3,,,0,
10808,6,3,,,1,378.2
10809,3,3,1.0,GO,1,551.6
10810,2,0,1.0,CE,1,544.3
10811,2,1,1.0,SP,1,507.5
10812,3,1,1.0,SP,1,419.0
10813,4,1,,,1,389.4
10814,5,2,,,1,389.3
10815,14,1,,,1,687.6
10816,3,3,1.0,,1,414.8
10817,2,1,,,1,535.1
10818,11,2,,,0,
10819,9,1,,,1,720.4
10820,12,1,,,0,
10821,4,1,,,0,
10822,6,2,,,1,419.4
10823,3,3,1.0,MG,1,441.4
10824,4,1,,,0,
10825,5,1,,,1,420.3
10826,4,3,,,1,690.2
10827,3,3,,,1,376.0
10828,8,3,,,0,
10829,3,1,1.0,CE,0,
10830,3,3,1.0,,1,485.7
10831,3,3,1.0,RO,1,383.1
10832,4,2,,,1,391.4
10833,16,3,,,1,438.9
10834,3,3,1.0,,1,458.7
10835,5,1,,,0,
10836,4,1,1.0,,0,
10837,6,3,,,0,
10838,3,3,1.0,,1,474.9
10839,5,3,,,1,762.9
10840,3,1,,,1,612.2
10841,2,2,1.0,,1,579.9
10842,4,3,,,1,505.7
10843,11,1,,,1,469.6
10844,12,3,,,1,447.6
10845,3,1,,,0,
10846,5,2,,,1,355.6
10847,4,1,,,1,755.0
10848,2,1,1.0,SP,1,568.7
10849,5,1,,,1,444.3
10850,4,1,,,1,643.4
10851,3,1,1.0,PA,1,408.1
10852,3,3,1.0,,1,622.5
10853,2,3,1.0,CE,1,409.9
10854,2,2,1.0,,1,677.5
10855,11,3,,,1,698.1
10856,8,3,,,1,684.8
10857,4,1,,,1,465.0
10858,2,2,1.0,RJ,0,
10859,12,3,,,1,480.3
10860,2,1,1.0,PR,1,466.4
10861,2,1,,,0,
10862,4,2,,,1,373.7
10863,1,3,,,1,498.4
10864,3,3,1.0,,1,400.7
10865,3,3,1.0,MG,1,353.3
10866,12,2,,,1,447.3
10867,1,1,,,1,667.0
10868,3,1,1.0,SP,1,670.5
10869,5,3,,,1,464.3
10870,3,1,1.0,,1,535.7
10871,3,1,,,1,725.0
10872,4,1,,,1,383.6
10873,2,1,,,1,668.2
10874,5,2,,,1,637.9
10875,2,4,1.0,SE,1,558.0
10876,11,1,,,0,
10877,3,1,1.0,SP,1,504.7
10878,3,1,1.0,,1,555.4
10879,4,3,,,1,603.2
10880,3,3,,,1,406.7
10881,5,1,,,1,578.0
10882,2,1,,,1,618.4
10883,6,1,,,1,619.3
10884,6,3,,,1,439.8
10885,3,3,1.0,,0,
10886,5,1,,,1,503.0
10887,3,1,1.0,,1,578.8
10888,13,1,,,0,
10889,2,2,1.0,BA,1,480.1
10890,2,1,,,1,362.7
10891,3,1,,,1,583.0
10892,5,3,,,1,472.5
10893,11,2,,,1,496.4
10894,2,1,1.0,,1,623.0
10895,4,3,,,1,466.8
10896,4,3,,,0,
10897,3,1,1.0,BA,0,
10898,9,3,,,1,420.9
10899,3,3,1.0,SP,1,616.2
10900,7,3,,,1,723.6
10901,12,3,,,0,
10902,2,1,1.0,ES,1,592.7
10903,4,3,,,0,
10904,4,3,,,0,
10905,3,1,1.0,,1,410.6
10906,3,3,1.0,,1,376.8
10907,6,3,,,0,
10908,4,3,,,0,
10909,3,2,,,1,413.4
10910,12,3,,,0,
10911,3,1,1.0,SE,1,682.8
10912,2,1,1.0,SP,0,
10913,9,1,,,1,693.0
10914,12,3,,,1,649.6
10915,3,1,1.0,RS,1,394.6
10916,7,1,,,0,
10917,11,3,,,0,
10918,3,1,1.0,,1,360.0
10919,3,3,2.0,,1,404.8
10920,3,3,1.0,,0,
10921,9,3,,,2,
10922,13,3,,,1,426.9
10923,1,1,,,1,558.1
10924,3,1,1.0,,1,578.6
10925,11,3,,,0,
10926,10,2,,,0,
10927,2,4,,,1,421.4
10928,12,3,,,0,
10929,5,0,,,0,
10930,4,3,,,1,500.7
10931,3,3,1.0,RJ,1,463.2
10932,3,3,,,1,513.6
10933,2,3,,,1,593.2
10934,9,3,,,1,460.2
10935,2,1,1.0,SP,1,695.9
10936,16,3,,,0,
10937,4,3,,,1,601.7
10938,3,3,1.0,PA,1,387.9
10939,7,1,,,1,350.9
10940,3,1,1.0,SC,1,773.0
10941,6,3,,,1,515.0
10942,6,4,,,1,757.4
10943,4,3,,,1,452.3
10944,7,3,,,1,372.5
10945,2,3,,,1,502.9
10946,2,1,,,0,
10947,8,2,,,1,413.7
10948,2,3,,,1,709.7
10949,4,3,1.0,,1,529.6
10950,2,3,1.0,PI,1,442.3
10951,2,3,1.0,CE,1,374.1
10952,3,1,1.0,,1,386.7
10953,2,1,1.0,SP,1,721.4
10954,2,1,1.0,SP,1,546.9
10955,3,1,1.0,RJ,1,439.8
10956,11,5,,,0,
10957,2,2,1.0,,1,494.4
10958,2,3,1.0,,1,446.0
10959,2,3,1.0,SP,1,464.1
10960,11,3,,,0,
10961,5,3,,,1,478.1
10962,6,3,,,1,503.0
10963,11,1,,,0,
10964,4,3,,,1,405.4
10965,12,3,,,1,373.8
10966,2,2,1.0,,1,528.8
10967,3,3,,,1,344.5
10968,6,1,,,1,788.5
10969,2,2,1.0,SP,1,489.5
10970,4,1,,,0,
10971,2,1,1.0,SP,1,419.3
10972,14,3,,,1,363.0
10973,8,3,,,1,440.4
10974,16,1,,SP,0,
10975,4,3,,,1,573.3
10976,3,1,,,1,512.4
10977,3,3,,,0,
10978,6,2,,,0,
10979,7,2,,,0,
10980,3,3,1.0,SE,1,429.3
10981,3,3,,,1,489.8
10982,4,3,,,0,
10983,7,3,,,0,
10984,3,3,1.0,SP,1,520.5
10985,4,1,,,0,
10986,12,2,,,0,
10987,7,4,,,1,525.8
10988,2,3,,,1,352.1
10989,4,3,,,1,582.5
10990,1,3,,,1,701.8
10991,11,2,,,1,487.2
10992,5,1,,,1,413.9
10993,4,3,1.0,CE,1,530.1
10994,11,0,,,1,438.1
10995,3,3,,,1,406.3
10996,3,1,,,1,506.7
10997,5,3,,,1,428.5
10998,2,2,1.0,,1,646.5
10999,2,3,,,1,467.5
11000,5,3,,,0,
11001,9,1,,,1,0.0
11002,4,1,,,1,663.5
11003,5,1,,,1,717.5
11004,2,3,1.0,SP,1,763.1
11005,2,1,1.0,,1,478.4
11006,4,3,,,1,399.6
11007,6,3,,,1,425.8
11008,4,3,1.0,GO,0,
11009,8,3,,,1,604.3
11010,3,3,1.0,RJ,1,524.5
11011,3,3,,,1,661.3
11012,15,1,,,1,350.6
11013,7,2,,,0,
11014,1,3,,,1,392.8
11015,4,2,,,0,
11016,9,2,,,1,424.2
11017,2,3,1.0,,1,488.4
11018,3,3,1.0,,1,454.3
11019,4,2,,,1,445.6
11020,2,1,1.0,AM,1,496.4
11021,6,3,,,1,619.8
11022,11,3,,,1,408.9
11023,11,1,,,1,479.2
11024,2,2,1.0,CE,1,502.6
11025,2,1,1.0,RS,1,580.7
11026,3,3,1.0,PE,1,526.0
11027,3,3,1.0,,1,424.0
11028,12,4,,,1,463.0
11029,11,3,,,1,421.2
11030,3,2,1.0,SP,1,742.3
11031,1,1,,,1,443.1
11032,8,3,,,1,469.1
11033,11,2,,,1,458.7
11034,2,3,,,1,765.4
11035,9,1,,,1,775.2
11036,4,1,,,1,590.6
11037,3,3,1.0,SC,1,360.5
11038,9,3,,,0,
11039,6,3,,,0,
11040,13,1,,,1,358.5
11041,4,3,,,1,391.9
11042,3,3,1.0,,1,453.1
11043,3,3,1.0,,1,396.4
11044,2,1,,,1,430.1
11045,10,1,,,1,473.7
11046,3,1,,,1,491.5
11047,19,1,,,0,
11048,2,3,,,1,407.0
11049,3,3,1.0,PA,1,403.9
11050,3,1,1.0,MG,1,849.4
11051,3,3,1.0,SP,1,438.8
11052,1,3,,,1,386.6
11053,5,2,,,1,676.5
11054,4,3,,,1,444.2
11055,12,1,,,0,
11056,2,1,1.0,,1,490.4
11057,3,2,1.0,,1,343.1
11058,6,4,,,1,455.8
11059,8,3,,,0,
11060,5,1,,,1,608.0
11061,2,1,1.0,BA,1,499.3
11062,2,3,1.0,AM,1,432.7
11063,1,3,,,1,471.8
11064,5,1,,,1,608.6
11065,5,3,1.0,CE,1,441.7
11066,3,1,1.0,,1,418.3
11067,3,2,,,1,372.2
11068,2,1,1.0,SP,0,
11069,4,2,1.0,,0,
11070,11,3,,,0,
11071,4,3,,,1,527.7
11072,3,1,1.0,CE,1,457.8
11073,1,1,,,1,667.5
11074,3,1,1.0,RJ,1,372.6
11075,10,3,,,1,696.4
11076,3,3,,,1,419.8
11077,12,3,,,1,442.4
11078,9,2,,,1,395.5
11079,3,1,1.0,,1,645.7
11080,2,3,1.0,SP,1,328.3
11081,13,2,,,0,
11082,2,3,1.0,,1,652.9
11083,3,3,,,1,436.2
11084,7,1,,,1,688.5
11085,2,1,1.0,,1,576.7
11086,5,1,1.0,PI,1,401.6
11087,4,2,,,0,
11088,3,0,1.0,,1,558.3
11089,11,3,,,1,603.7
11090,11,3,,,1,581.0
11091,3,3,1.0,,1,373.6
11092,2,4,1.0,,1,514.1
11093,3,3,,,1,424.2
11094,4,1,,,0,
11095,8,1,,,1,525.9
11096,3,3,1.0,,1,381.4
11097,4,3,,,1,400.5
11098,6,3,,,1,381.0
11099,2,3,1.0,CE,1,451.3
11100,9,3,,,1,512.4
11101,8,3,,,0,
11102,3,3,1.0,PE,0,
11103,4,2,1.0,AL,0,
11104,4,3,1.0,,1,416.6
11105,1,3,,,1,400.5
11106,4,2,,,1,633.7
11107,2,3,1.0,AM,1,722.6
11108,8,1,,,0,
11109,7,2,,,0,
11110,7,1,,,0,
11111,7,1,,,1,579.2
11112,10,2,,,1,724.2
11113,3,1,1.0,,1,504.2
11114,2,1,1.0,SP,1,626.9
11115,3,3,1.0,RJ,1,359.7
11116,3,1,1.0,SP,1,577.0
11117,5,3,,,0,
11118,8,3,,,1,455.1
11119,3,1,,,1,546.8
11120,11,2,,,1,443.2
11121,8,3,,,1,594.3
11122,3,3,,,1,475.9
11123,10,3,,,1,391.0
