,TP_FAIXA_ETARIA,TP_COR_RACA,TP_ENSINO,SG_UF_ESC,TP_PRESENCA_MT,NU_NOTA_MT
19134,9,3,1.0,,0.0,
19135,11,3,,,0.0,
19136,2,3,,,1.0,538.1
19137,5,3,1.0,,1.0,422.4
19138,7,2,1.0,,1.0,456.1
19139,2,1,1.0,SP,1.0,648.5
19140,4,3,1.0,,1.0,465.3
19141,6,3,,,1.0,577.8
19142,2,3,,,1.0,520.6
19143,1,1,,,1.0,559.2
19144,17,3,,,1.0,498.1
19145,3,3,1.0,SP,1.0,489.6
19146,2,3,1.0,SP,1.0,716.2
19147,4,1,1.0,SC,0.0,
19148,3,3,1.0,,0.0,
19149,9,1,,,0.0,
19150,13,1,,,0.0,
19151,13,3,,,0.0,
19152,1,1,,,1.0,446.1
19153,1,3,,,1.0,682.6
19154,2,3,1.0,RN,1.0,448.5
19155,16,3,1.0,,1.0,452.1
19156,2,3,1.0,CE,0.0,
19157,6,1,,,1.0,446.8
19158,13,3,1.0,,0.0,
19159,2,2,3.0,BA,1.0,564.9
19160,8,1,,,0.0,
19161,1,4,1.0,BA,1.0,438.0
19162,10,1,3.0,,1.0,600.6
19163,4,3,1.0,,1.0,424.0
19164,4,1,,,1.0,632.0
19165,1,3,,,1.0,723.4
19166,3,2,1.0,RJ,1.0,421.4
19167,4,1,,,1.0,576.1
19168,3,3,1.0,MG,1.0,732.4
19169,2,1,1.0,SP,1.0,750.2
19170,13,1,1.0,,0.0,
19171,5,3,1.0,,1.0,428.4
19172,4,3,1.0,,1.0,374.1
19173,4,1,1.0,,1.0,656.0
19174,4,1,1.0,RJ,1.0,491.9
19175,3,3,1.0,MA,1.0,608.0
19176,3,3,1.0,MG,1.0,683.4
19177,1,1,,,0.0,
19178,4,4,1.0,,1.0,510.2
19179,3,1,1.0,BA,1.0,441.5
19180,3,1,,,1.0,478.8
19181,4,1,1.0,,0.0,
19182,1,3,,,1.0,593.1
19183,3,1,1.0,PR,1.0,419.7
19184,1,3,,,0.0,
19185,1,1,,,1.0,563.3
19186,3,2,1.0,SP,1.0,475.0
19187,3,3,,,1.0,502.3
19188,4,3,,,0.0,
19189,2,1,1.0,RJ,1.0,787.0
19190,3,1,1.0,CE,1.0,781.1
19191,2,3,1.0,MG,0.0,
19192,3,1,,,1.0,464.7
19193,2,3,1.0,MG,1.0,668.1
19194,3,1,1.0,CE,1.0,801.2
19195,6,3,1.0,,0.0,
19196,15,1,1.0,,1.0,411.1
19197,3,3,1.0,,1.0,429.4
19198,7,1,1.0,,1.0,465.2
19199,4,3,1.0,,0.0,
19200,3,3,1.0,MA,1.0,457.0
19201,7,2,1.0,,1.0,456.1
19202,1,1,,,1.0,571.3
19203,4,2,1.0,,1.0,473.1
19204,6,2,1.0,,1.0,392.2
19205,7,0,1.0,,1.0,444.1
19206,5,2,1.0,MG,1.0,386.0
19207,5,1,,,1.0,561.3
19208,2,5,1.0,PE,1.0,481.0
19209,9,3,1.0,,1.0,472.8
19210,4,3,1.0,,1.0,656.6
19211,4,0,1.0,,1.0,679.1
19212,9,2,1.0,,0.0,
19213,11,1,3.0,,0.0,
19214,3,1,,,1.0,765.2
19215,12,1,,,0.0,
19216,4,3,1.0,,0.0,
19217,3,3,1.0,SP,0.0,
19218,8,4,1.0,,0.0,
19219,4,1,1.0,MG,1.0,735.0
19220,2,3,1.0,RJ,1.0,622.4
19221,4,1,1.0,,1.0,567.9
19222,2,4,,,1.0,454.0
19223,2,3,1.0,MG,1.0,519.7
19224,3,3,,,1.0,496.6
19225,2,3,1.0,SP,1.0,702.8
19226,3,3,1.0,,1.0,427.9
19227,6,1,,,0.0,
19228,11,3,1.0,,0.0,
19229,5,2,1.0,,1.0,482.6
19230,10,4,1.0,,1.0,514.4
19231,2,1,1.0,SC,1.0,724.3
19232,8,3,1.0,,1.0,671.6
19233,5,3,1.0,,1.0,460.4
19234,2,1,1.0,PE,1.0,657.1
19235,4,3,1.0,RN,1.0,381.2
19236,3,3,1.0,,1.0,439.1
19237,4,3,1.0,SC,1.0,526.6
19238,5,3,1.0,,0.0,
19239,2,3,1.0,BA,1.0,655.3
19240,3,1,1.0,RJ,1.0,694.3
19241,2,1,1.0,GO,1.0,672.0
19242,3,3,1.0,PA,1.0,381.0
19243,4,1,1.0,,1.0,713.6
19244,2,2,1.0,,1.0,487.4
19245,14,0,1.0,,0.0,
19246,11,2,1.0,,0.0,
19247,7,1,,,1.0,794.4
19248,2,1,1.0,MG,1.0,647.7
19249,3,3,3.0,ES,1.0,450.4
19250,1,3,,,1.0,724.4
19251,14,2,3.0,,0.0,
19252,2,4,,,1.0,568.3
19253,5,3,1.0,CE,1.0,518.7
19254,3,2,1.0,BA,1.0,611.1
19255,2,0,1.0,GO,1.0,698.6
19256,2,3,,,1.0,451.1
19257,1,3,,,1.0,649.7
19258,6,3,1.0,CE,1.0,484.4
19259,3,1,1.0,,0.0,
19260,11,3,,,1.0,645.9
19261,6,1,,,0.0,
19262,8,2,1.0,,0.0,
19263,12,1,,,1.0,805.2
19264,13,3,3.0,,1.0,624.6
19265,11,1,,,1.0,721.9
19266,4,0,1.0,,1.0,511.8
19267,6,3,1.0,,0.0,
19268,5,3,1.0,,1.0,435.3
19269,4,3,,,1.0,812.6
19270,8,3,,,1.0,638.7
19271,3,3,1.0,BA,1.0,481.9
19272,11,1,1.0,,0.0,
19273,1,1,,,1.0,573.5
19274,11,1,1.0,,1.0,426.0
19275,1,3,,,1.0,464.4
19276,3,2,1.0,,0.0,
19277,16,1,,,0.0,
19278,10,3,1.0,CE,1.0,500.6
19279,2,1,1.0,SP,1.0,420.9
19280,7,2,3.0,,1.0,384.6
19281,3,1,1.0,SP,1.0,661.7
19282,3,3,1.0,SP,1.0,412.0
19283,2,3,1.0,CE,1.0,651.6
19284,13,2,,,0.0,
19285,8,2,,,1.0,408.0
19286,4,3,,,1.0,379.1
19287,3,1,1.0,PE,1.0,680.9
19288,1,1,,,1.0,576.3
19289,12,3,,,0.0,
19290,6,3,1.0,,1.0,759.8
19291,11,2,1.0,,1.0,450.3
19292,6,3,1.0,MS,1.0,486.6
19293,6,3,3.0,,0.0,
19294,3,2,1.0,BA,1.0,430.6
19295,3,1,1.0,SP,1.0,501.2
19296,3,1,,,0.0,
19297,3,3,,,1.0,407.4
19298,12,1,1.0,,1.0,664.9
19299,12,2,,,0.0,
19300,3,2,1.0,,1.0,445.3
19301,3,2,1.0,,1.0,621.3
19302,11,1,1.0,,1.0,610.3
19303,3,1,1.0,PI,1.0,524.0
19304,13,2,,,1.0,494.9
19305,9,1,1.0,,1.0,476.2
19306,2,2,1.0,MG,1.0,578.5
19307,1,4,,,1.0,470.3
19308,4,1,,,1.0,614.9
19309,2,1,1.0,SP,1.0,672.1
19310,11,3,1.0,,1.0,433.4
19311,11,1,,,0.0,
19312,5,3,,,1.0,526.4
19313,2,1,1.0,SP,0.0,
19314,7,4,1.0,,1.0,451.9
19315,15,3,1.0,,1.0,524.0
19316,13,2,1.0,,1.0,483.8
19317,4,1,1.0,,0.0,
19318,7,3,1.0,,0.0,
19319,3,3,1.0,PE,1.0,474.2
19320,7,1,1.0,,1.0,448.1
19321,3,3,1.0,,1.0,474.8
19322,3,1,1.0,DF,1.0,670.1
19323,5,3,,,1.0,532.2
19324,1,3,,,1.0,546.1
19325,2,3,1.0,SP,0.0,
19326,3,3,1.0,PE,1.0,526.6
19327,12,3,1.0,,1.0,414.1
19328,2,3,,,1.0,577.1
19329,1,3,,,1.0,380.3
19330,10,0,,,1.0,683.4
19331,6,1,1.0,,1.0,575.4
19332,11,3,1.0,,0.0,
19333,6,1,,,0.0,
19334,12,1,,,1.0,475.7
19335,3,3,1.0,CE,1.0,448.2
19336,13,3,3.0,,0.0,
19337,16,2,1.0,,0.0,
19338,10,3,1.0,,1.0,594.9
19339,16,3,1.0,,1.0,527.5
19340,12,3,1.0,,0.0,
19341,11,1,1.0,,1.0,572.3
19342,13,3,,,1.0,425.8
19343,16,3,3.0,,1.0,576.9
19344,7,3,1.0,,0.0,
19345,12,3,3.0,,0.0,
19346,3,1,,,1.0,645.4
19347,6,3,1.0,,1.0,455.3
19348,12,2,,,1.0,533.7
19349,3,2,,,1.0,442.2
19350,3,4,1.0,,0.0,
19351,5,1,1.0,,1.0,517.9
19352,11,3,1.0,,1.0,476.3
19353,3,3,1.0,GO,1.0,482.0
19354,4,1,1.0,RS,1.0,528.8
19355,3,3,1.0,CE,1.0,547.4
19356,5,1,,,0.0,
19357,7,3,1.0,,1.0,498.1
19358,2,1,1.0,SP,1.0,535.5
19359,3,2,1.0,,1.0,419.1
19360,3,3,,,1.0,549.1
19361,4,3,3.0,,1.0,411.7
19362,2,3,1.0,MG,1.0,441.7
19363,9,3,1.0,,0.0,
19364,5,3,1.0,,0.0,
19365,2,1,1.0,,1.0,631.7
19366,5,4,,,1.0,608.5
19367,10,3,1.0,,1.0,485.3
19368,2,3,1.0,,1.0,447.0
19369,3,3,1.0,GO,1.0,565.2
19370,13,1,1.0,,1.0,607.4
19371,11,3,1.0,,0.0,
19372,3,1,1.0,MG,0.0,
19373,2,3,1.0,MS,1.0,769.4
19374,13,1,1.0,,1.0,636.4
19375,13,3,1.0,,0.0,
19376,3,2,,,1.0,452.1
19377,10,1,,,1.0,750.7
19378,2,3,1.0,AM,0.0,
19379,2,1,,,1.0,482.1
19380,11,2,3.0,,1.0,436.8
19381,2,3,,,1.0,777.8
19382,3,1,1.0,PR,1.0,422.5
19383,2,3,1.0,CE,1.0,580.3
19384,3,1,1.0,RJ,1.0,547.4
19385,5,3,1.0,,1.0,427.2
19386,2,3,1.0,MA,1.0,374.8
19387,2,2,1.0,SP,0.0,
19388,6,3,,,1.0,688.8
19389,1,1,,,1.0,431.7
19390,4,1,1.0,,1.0,413.9
19391,2,1,,,1.0,726.0
19392,3,1,,,1.0,490.7
19393,2,2,1.0,PR,1.0,487.6
19394,12,1,1.0,,0.0,
19395,9,1,1.0,,1.0,463.1
19396,2,1,1.0,CE,1.0,690.1
19397,2,3,1.0,ES,1.0,505.9
19398,3,1,1.0,SC,1.0,426.9
19399,1,3,,,1.0,478.3
19400,3,3,1.0,RJ,1.0,458.7
19401,4,3,,,1.0,586.4
19402,2,1,1.0,SC,1.0,582.9
19403,6,3,,,1.0,629.5
19404,6,3,1.0,,1.0,502.0
19405,12,3,2.0,,0.0,
19406,9,3,3.0,,1.0,480.6
19407,3,3,1.0,PA,1.0,415.3
19408,4,1,,,1.0,514.6
19409,3,3,1.0,,1.0,482.9
19410,3,5,1.0,PI,1.0,500.9
19411,3,1,1.0,SP,1.0,697.7
19412,3,2,1.0,SP,1.0,448.5
19413,9,3,1.0,,1.0,484.0
19414,12,3,,,0.0,
19415,2,0,1.0,,1.0,485.5
19416,3,3,,,1.0,660.7
19417,2,3,1.0,AL,1.0,431.8
19418,3,1,1.0,,1.0,441.2
19419,3,2,1.0,MG,1.0,448.0
19420,12,3,1.0,,0.0,
19421,7,5,,,1.0,457.9
19422,3,3,1.0,PR,1.0,466.1
19423,2,1,1.0,SP,1.0,541.2
19424,2,3,1.0,SP,0.0,
19425,6,1,1.0,,1.0,516.3
19426,11,3,,,1.0,523.2
19427,5,3,1.0,,1.0,556.1
19428,11,2,3.0,AC,1.0,443.2
19429,12,3,1.0,,0.0,
19430,4,2,3.0,DF,0.0,
19431,12,3,1.0,,1.0,699.8
19432,8,2,1.0,,0.0,
19433,2,3,,,1.0,563.6
19434,2,4,1.0,SE,1.0,496.2
19435,2,3,1.0,CE,1.0,480.7
19436,11,3,1.0,,1.0,470.4
19437,2,1,1.0,RS,1.0,539.3
19438,2,1,1.0,PR,0.0,
19439,4,3,1.0,RJ,1.0,597.8
19440,5,3,1.0,,1.0,615.8
19441,8,3,,,1.0,484.8
19442,3,1,,,1.0,431.2
19443,7,3,1.0,,1.0,715.2
19444,3,3,1.0,CE,1.0,420.5
19445,3,1,1.0,CE,1.0,422.5
19446,1,2,,,1.0,481.0
19447,6,4,1.0,,1.0,430.5
19448,11,0,,,1.0,732.1
19449,4,1,1.0,,0.0,
19450,8,3,,,0.0,
19451,11,0,1.0,,0.0,
19452,3,3,1.0,CE,1.0,550.0
19453,4,3,1.0,CE,0.0,
19454,1,3,1.0,BA,1.0,834.4
19455,3,1,1.0,RJ,1.0,624.4
19456,7,3,3.0,,1.0,623.6
19457,7,3,1.0,,0.0,
19458,3,1,1.0,SP,1.0,568.0
19459,3,2,1.0,,1.0,701.0
19460,2,3,1.0,PR,1.0,580.9
19461,2,1,1.0,MG,1.0,397.5
19462,6,1,1.0,,1.0,586.9
19463,2,2,,,1.0,729.9
19464,13,1,,,1.0,670.8
19465,6,3,1.0,,0.0,
19466,6,2,1.0,,0.0,
19467,8,3,,,0.0,
19468,12,3,,,0.0,
19469,2,1,1.0,SP,1.0,680.1
19470,10,3,,,1.0,405.2
19471,3,3,1.0,MG,1.0,527.1
19472,9,3,1.0,,0.0,
19473,5,3,1.0,AL,1.0,497.2
19474,3,1,1.0,,1.0,486.1
19475,14,3,1.0,,0.0,
19476,5,3,,,1.0,706.3
19477,14,3,1.0,,1.0,374.7
19478,10,1,3.0,SP,0.0,
19479,3,3,1.0,SP,1.0,449.2
19480,5,3,,,1.0,538.0
19481,17,2,,,1.0,408.9
19482,11,2,1.0,,1.0,487.5
19483,5,3,1.0,,1.0,471.6
19484,9,3,1.0,,1.0,478.6
19485,8,3,,,1.0,463.2
19486,3,1,1.0,RJ,1.0,495.9
19487,1,3,,,1.0,484.8
19488,9,1,1.0,,0.0,
19489,2,1,1.0,,1.0,487.2
19490,10,3,1.0,,1.0,451.7
19491,13,3,1.0,,0.0,
19492,3,1,,,1.0,874.6
19493,14,1,,,1.0,638.7
19494,3,1,1.0,,1.0,546.9
19495,7,3,,,0.0,
19496,4,3,,,1.0,716.0
19497,11,1,,,1.0,376.9
19498,11,3,3.0,,1.0,429.8
19499,2,1,1.0,MA,1.0,549.9
19500,17,3,,,0.0,
19501,4,3,1.0,,1.0,490.0
19502,3,1,1.0,GO,1.0,532.9
19503,4,2,,,1.0,480.5
19504,2,3,,,1.0,578.0
19505,3,0,1.0,ES,1.0,612.8
19506,3,3,1.0,PE,1.0,631.1
19507,11,3,3.0,SP,1.0,543.4
19508,4,1,,,1.0,605.6
19509,15,1,1.0,,1.0,537.0
19510,5,1,,,1.0,785.5
19511,13,3,3.0,,0.0,
19512,3,3,1.0,,0.0,
19513,3,1,1.0,RJ,1.0,637.9
19514,10,1,,,0.0,
19515,3,3,1.0,,1.0,428.5
19516,16,3,,,1.0,499.3
19517,14,1,1.0,,1.0,499.3
19518,11,1,,,0.0,
19519,2,1,1.0,,1.0,650.4
19520,3,3,,,1.0,528.6
19521,8,1,1.0,,1.0,454.7
19522,5,2,,,1.0,472.1
19523,2,1,1.0,SP,1.0,645.6
19524,2,1,1.0,MS,1.0,523.4
19525,5,3,1.0,RJ,1.0,454.1
19526,4,2,1.0,CE,1.0,554.0
19527,2,1,1.0,PR,1.0,453.4
19528,3,3,1.0,,1.0,644.1
19529,2,3,,,1.0,450.0
19530,1,1,,,1.0,716.5
19531,2,3,1.0,CE,1.0,631.0
19532,15,1,,,1.0,562.5
19533,4,1,,,1.0,520.1
19534,3,3,1.0,,1.0,390.8
19535,9,1,,,0.0,
19536,2,3,1.0,CE,1.0,396.6
19537,3,0,,,1.0,663.5
19538,3,1,1.0,PR,1.0,717.8
19539,2,1,1.0,CE,1.0,560.4
19540,2,3,1.0,CE,1.0,386.8
19541,2,3,1.0,MG,1.0,497.8
19542,3,3,1.0,,1.0,497.2
19543,11,1,1.0,,0.0,
19544,8,1,1.0,,1.0,755.3
19545,8,3,1.0,,1.0,573.9
19546,6,1,1.0,,1.0,416.2
19547,6,2,1.0,,1.0,703.3
19548,5,3,,,0.0,
19549,13,0,3.0,RS,1.0,454.0
19550,11,1,,,1.0,416.0
19551,3,3,1.0,GO,1.0,479.6
19552,11,1,3.0,,0.0,
19553,3,3,1.0,MG,1.0,511.8
19554,7,3,1.0,,0.0,
19555,2,3,1.0,AP,1.0,485.4
19556,3,1,,,1.0,741.9
19557,7,4,1.0,,0.0,
19558,5,1,,,1.0,434.2
19559,14,3,1.0,,1.0,375.2
19560,3,2,1.0,,0.0,
19561,4,3,,,1.0,552.3
19562,3,1,1.0,AM,1.0,575.0
19563,7,3,1.0,,1.0,594.2
19564,1,1,1.0,SE,1.0,652.1
19565,13,3,1.0,,1.0,589.9
19566,1,3,,,1.0,609.2
19567,2,2,1.0,MG,1.0,597.1
19568,4,2,,,1.0,594.1
19569,2,1,,,1.0,506.3
19570,10,1,3.0,PB,0.0,
19571,14,2,3.0,,0.0,
19572,4,3,1.0,,1.0,588.0
19573,2,0,1.0,PA,1.0,597.8
19574,4,2,1.0,SC,0.0,
19575,11,4,1.0,,0.0,
19576,3,3,1.0,,1.0,423.4
19577,8,2,1.0,,1.0,474.7
19578,2,1,1.0,SP,1.0,521.8
19579,9,1,,,1.0,639.4
19580,3,3,1.0,,0.0,
19581,4,1,1.0,RS,0.0,
19582,12,3,,,1.0,404.8
19583,5,3,1.0,,0.0,
19584,5,2,1.0,,1.0,479.5
19585,3,1,1.0,MG,1.0,597.4
19586,2,1,1.0,PR,1.0,534.8
19587,4,3,1.0,RS,0.0,
19588,4,3,1.0,,0.0,
19589,14,3,,,1.0,429.4
19590,19,5,,,1.0,385.9
19591,6,2,3.0,,1.0,513.0
19592,6,1,1.0,,0.0,
19593,11,3,1.0,,1.0,479.9
19594,2,1,1.0,MG,1.0,684.7
19595,7,1,,,1.0,533.2
19596,3,1,1.0,SP,1.0,585.6
19597,14,3,1.0,,0.0,
19598,11,2,,,1.0,478.6
19599,5,2,1.0,PI,1.0,435.4
19600,2,3,1.0,DF,1.0,622.2
19601,2,3,1.0,AM,1.0,498.2
19602,6,3,,,1.0,525.5
19603,2,0,,,1.0,595.2
19604,2,1,,,1.0,812.5
19605,1,1,,,1.0,630.1
19606,11,3,1.0,,0.0,
19607,4,3,1.0,CE,1.0,485.0
19608,2,1,1.0,SP,1.0,614.6
19609,3,3,1.0,,1.0,601.1
19610,6,3,1.0,GO,0.0,
19611,7,1,1.0,,0.0,
19612,10,3,1.0,,1.0,456.2
19613,4,1,1.0,,0.0,
19614,5,3,1.0,MS,1.0,386.8
19615,8,1,1.0,,1.0,549.9
19616,3,3,3.0,MG,0.0,
19617,3,1,1.0,SP,1.0,504.3
19618,13,1,1.0,,1.0,398.0
19619,13,1,,,0.0,
19620,17,1,,,1.0,647.6
19621,10,1,3.0,,1.0,449.9
19622,3,2,1.0,,1.0,531.8
19623,3,1,1.0,MS,1.0,383.5
19624,2,3,1.0,SP,1.0,533.3
19625,14,3,,,0.0,
19626,4,1,1.0,,1.0,628.1
19627,13,2,1.0,,1.0,489.1
19628,4,3,1.0,PA,1.0,456.8
19629,4,1,1.0,GO,1.0,654.6
19630,3,2,1.0,,1.0,436.9
19631,2,3,,,0.0,
19632,2,1,1.0,PE,1.0,679.8
19633,2,3,1.0,PA,1.0,514.8
19634,3,3,1.0,CE,0.0,
19635,2,2,1.0,SP,1.0,662.1
19636,4,1,,,1.0,453.1
19637,12,1,1.0,,0.0,
19638,10,3,1.0,,0.0,
19639,11,1,,,0.0,
19640,4,3,1.0,CE,1.0,444.8
19641,1,3,,,1.0,417.5
19642,4,3,1.0,,0.0,
19643,7,3,,,0.0,
19644,7,2,,,0.0,
19645,12,3,,,1.0,688.7
19646,11,3,1.0,,0.0,
19647,2,1,1.0,SP,1.0,721.6
19648,2,3,1.0,CE,0.0,
19649,2,3,1.0,SP,1.0,421.2
19650,6,3,,,1.0,792.5
19651,3,3,,,1.0,570.8
19652,6,1,1.0,,1.0,504.7
19653,2,1,1.0,RS,1.0,554.6
19654,12,3,1.0,,1.0,560.3
19655,3,4,1.0,CE,0.0,
19656,10,1,1.0,,1.0,482.8
19657,2,3,1.0,PI,1.0,539.8
19658,7,1,3.0,,1.0,465.0
19659,2,3,,,1.0,429.5
19660,3,3,1.0,PI,1.0,585.5
19661,11,3,1.0,,1.0,482.2
19662,3,1,1.0,SP,1.0,485.0
19663,7,3,1.0,,0.0,
19664,3,3,,,1.0,570.8
19665,12,3,1.0,,0.0,
19666,2,3,,,0.0,
19667,7,3,1.0,,1.0,584.5
19668,1,0,,,1.0,502.4
19669,4,3,1.0,PA,1.0,450.1
19670,11,3,1.0,,0.0,
19671,13,2,,,1.0,484.7
19672,2,1,1.0,ES,1.0,628.2
19673,6,3,1.0,,1.0,540.5
19674,4,2,1.0,,1.0,658.8
19675,11,1,,,1.0,483.4
19676,12,1,1.0,,1.0,425.5
19677,1,0,,,1.0,492.8
19678,3,3,1.0,MA,1.0,687.4
19679,3,3,1.0,,0.0,
19680,4,2,1.0,,1.0,480.5
19681,2,3,,,1.0,622.4
19682,2,1,1.0,DF,1.0,734.9
19683,14,3,1.0,,1.0,422.8
19684,4,3,1.0,,0.0,
19685,2,1,1.0,SP,1.0,435.8
19686,3,2,1.0,,1.0,545.8
19687,11,1,3.0,MT,1.0,469.0
19688,11,2,1.0,,0.0,
19689,1,3,,,0.0,
19690,3,3,1.0,MA,0.0,
19691,15,3,1.0,,1.0,488.0
19692,3,1,1.0,MA,1.0,688.2
19693,7,3,,,1.0,517.4
19694,2,3,1.0,SP,1.0,430.2
19695,3,1,1.0,MG,1.0,688.7
19696,11,1,,,1.0,469.7
19697,3,1,1.0,RJ,1.0,565.8
19698,3,1,1.0,SP,0.0,
19699,2,1,,,1.0,568.4
19700,8,2,1.0,,1.0,499.8
19701,4,3,1.0,,0.0,
19702,3,1,1.0,SP,1.0,618.0
19703,8,3,3.0,,1.0,555.7
19704,3,1,1.0,MG,1.0,523.0
19705,11,3,1.0,,1.0,465.6
19706,14,3,1.0,,0.0,
19707,2,1,1.0,RJ,1.0,663.1
19708,2,1,1.0,RJ,1.0,745.1
19709,4,2,,,0.0,
19710,4,2,1.0,,1.0,589.6
19711,2,1,,,0.0,
19712,4,3,1.0,,0.0,
19713,4,1,,,1.0,714.6
19714,11,1,,,1.0,420.4
19715,11,3,1.0,,0.0,
19716,2,3,1.0,MG,1.0,469.7
19717,11,3,1.0,,0.0,
19718,3,5,1.0,CE,1.0,432.3
19719,12,3,1.0,,0.0,
19720,3,1,1.0,SP,1.0,659.3
19721,2,3,1.0,CE,1.0,552.8
19722,7,1,,,0.0,
19723,5,3,1.0,,1.0,584.6
19724,11,3,3.0,,0.0,
19725,11,3,,,1.0,564.8
19726,6,2,1.0,,1.0,449.5
19727,4,2,3.0,,0.0,
19728,4,3,1.0,,1.0,701.2
19729,12,1,3.0,,0.0,
19730,13,2,1.0,,0.0,
19731,4,4,,,0.0,
19732,4,2,1.0,,0.0,
19733,14,3,1.0,,1.0,451.7
19734,3,3,1.0,CE,1.0,427.6
19735,3,3,1.0,,1.0,554.3
19736,3,0,1.0,MG,0.0,
19737,5,2,1.0,,0.0,
19738,1,4,,,1.0,737.4
19739,9,3,1.0,,0.0,
19740,2,3,1.0,SP,1.0,450.7
19741,4,3,1.0,,1.0,531.6
19742,11,3,,,0.0,
19743,2,1,1.0,SP,1.0,652.2
19744,9,1,,,1.0,701.9
19745,6,1,,,0.0,
19746,3,5,1.0,MS,1.0,597.9
19747,2,3,1.0,BA,1.0,497.5
19748,11,3,,,1.0,436.9
19749,1,3,,,0.0,
19750,12,3,1.0,,1.0,648.1
19751,5,3,1.0,,1.0,569.7
19752,2,0,1.0,MT,1.0,449.3
19753,7,1,,,1.0,643.2
19754,11,3,1.0,,1.0,504.9
19755,3,2,,,1.0,701.0
19756,6,2,1.0,,1.0,558.3
19757,4,1,,,1.0,679.6
19758,1,1,,,1.0,752.1
19759,15,1,1.0,,1.0,455.6
19760,7,2,1.0,,0.0,
19761,7,2,1.0,,0.0,
19762,2,3,1.0,SP,1.0,423.0
19763,2,2,1.0,SP,1.0,543.8
19764,5,3,,,1.0,633.0
19765,9,2,1.0,,1.0,397.1
19766,7,3,1.0,CE,0.0,
19767,1,3,,,1.0,575.7
19768,14,1,3.0,,0.0,
19769,4,1,,,1.0,710.9
19770,11,0,1.0,,0.0,
19771,3,1,1.0,SP,1.0,546.1
19772,1,1,,,1.0,499.4
19773,8,2,1.0,,0.0,
19774,2,1,1.0,RJ,1.0,594.0
19775,3,4,1.0,RJ,1.0,469.8
19776,3,3,1.0,MG,1.0,439.2
19777,3,3,1.0,RJ,0.0,
19778,2,1,1.0,,1.0,387.6
19779,6,3,1.0,,1.0,539.9
19780,6,1,1.0,,1.0,484.1
19781,6,3,1.0,,1.0,456.9
19782,3,0,,,1.0,401.5
19783,5,3,1.0,CE,1.0,402.2
19784,6,3,,,0.0,
19785,11,1,3.0,,0.0,
19786,3,1,1.0,GO,1.0,457.0
19787,4,3,1.0,,1.0,433.9
19788,2,1,1.0,SP,1.0,573.5
19789,6,3,,,1.0,457.7
19790,2,3,,,1.0,472.7
19791,11,3,,,0.0,
19792,3,2,1.0,,1.0,518.7
19793,11,3,1.0,,0.0,
19794,2,2,1.0,PE,1.0,465.3
19795,12,3,1.0,,1.0,509.0
19796,14,1,1.0,,0.0,
19797,10,3,1.0,,0.0,
19798,2,3,1.0,PE,1.0,395.5
19799,7,1,1.0,,0.0,
19800,11,3,,,0.0,
19801,16,3,1.0,,1.0,426.3
19802,3,3,1.0,GO,1.0,523.1
19803,2,4,1.0,MA,1.0,545.5
19804,13,3,1.0,,0.0,
19805,5,3,1.0,,1.0,534.8
19806,4,2,3.0,,0.0,
19807,3,1,1.0,RJ,1.0,385.9
19808,7,3,1.0,,1.0,446.3
19809,5,1,1.0,,1.0,619.5
19810,3,3,1.0,,1.0,549.9
19811,8,1,1.0,,0.0,
19812,3,1,1.0,,0.0,
19813,2,3,,,1.0,550.5
19814,5,3,,,1.0,742.9
19815,4,1,,,1.0,745.7
19816,6,2,1.0,,1.0,450.5
19817,8,3,1.0,,1.0,684.7
19818,12,2,1.0,,0.0,
19819,2,3,1.0,CE,1.0,522.7
19820,12,3,,,0.0,
19821,14,3,1.0,,0.0,
19822,3,1,,,1.0,640.5
19823,4,0,1.0,,0.0,
19824,2,1,1.0,PR,1.0,563.2
19825,12,1,1.0,,1.0,471.4
19826,1,3,,,1.0,517.5
19827,6,3,1.0,,1.0,555.4
19828,5,3,1.0,,1.0,463.7
19829,12,3,3.0,,0.0,
19830,2,3,1.0,CE,1.0,626.7
19831,18,1,3.0,MT,1.0,482.7
19832,11,1,,,1.0,539.8
19833,3,1,,,1.0,457.7
19834,12,1,,,1.0,449.6
19835,2,0,1.0,SE,1.0,574.3
19836,4,1,,,1.0,699.0
19837,3,3,1.0,PA,1.0,716.1
19838,3,2,1.0,RJ,1.0,725.0
19839,4,2,1.0,,1.0,583.7
19840,4,1,,,1.0,535.1
19841,2,4,1.0,RJ,1.0,501.0
19842,5,3,1.0,,0.0,
19843,6,2,,,1.0,399.5
19844,11,1,,,1.0,578.1
19845,4,3,1.0,CE,1.0,480.7
19846,2,1,1.0,SP,1.0,507.5
19847,2,3,1.0,PE,1.0,440.3
19848,8,2,1.0,,1.0,414.4
19849,3,2,1.0,,1.0,447.7
19850,3,3,1.0,MG,1.0,387.7
19851,14,3,,,1.0,405.3
19852,3,1,1.0,RJ,1.0,457.7
19853,3,2,1.0,BA,0.0,
19854,4,3,1.0,MS,1.0,529.8
19855,15,1,,,0.0,
19856,12,3,3.0,,1.0,477.3
19857,4,3,,,1.0,668.3
19858,8,3,1.0,CE,1.0,405.3
19859,3,3,1.0,SP,0.0,
19860,6,4,1.0,,0.0,
19861,4,3,1.0,CE,1.0,415.3
19862,12,3,1.0,,1.0,492.9
19863,3,1,,,0.0,
19864,3,2,1.0,BA,1.0,515.6
19865,2,1,,,1.0,544.6
