,TP_FAIXA_ETARIA,TP_COR_RACA,TP_ENSINO,SG_UF_ESC,TP_PRESENCA_MT,NU_NOTA_MT
26532,8,2,,,1,420.5
26533,6,3,,,1,459.9
26534,3,1,,,1,402.2
26535,4,1,,,0,
26536,7,1,,,1,551.8
26537,3,3,1.0,,1,641.2
26538,2,1,1.0,,1,791.8
26539,2,3,1.0,,1,447.6
26540,1,1,,,1,437.1
26541,4,3,,,1,540.6
26542,2,1,1.0,GO,1,629.8
26543,3,3,,,1,690.3
26544,2,1,1.0,BA,1,641.6
26545,2,1,,,1,474.4
26546,5,1,,,0,
26547,4,3,1.0,,1,406.1
26548,4,1,,,1,517.2
26549,4,2,,,1,408.7
26550,5,2,,,1,780.2
26551,3,1,,,1,663.9
26552,5,1,,,1,444.2
26553,3,0,,,1,758.8
26554,11,1,,,0,
26555,3,3,,,1,448.7
26556,2,2,1.0,SP,1,566.7
26557,1,1,,,1,490.3
26558,3,1,1.0,PR,1,581.8
26559,6,3,,,1,469.2
26560,3,1,1.0,,1,529.8
26561,6,3,1.0,,0,
26562,3,3,1.0,,1,515.3
26563,4,2,,,1,665.2
26564,2,1,1.0,,1,613.5
26565,3,3,1.0,RS,1,481.1
26566,2,3,1.0,MT,1,507.2
26567,3,2,,,1,540.5
26568,2,4,,,1,662.5
26569,1,1,,,1,530.8
26570,3,3,1.0,PE,0,
26571,10,2,,,1,659.7
26572,4,3,,,1,640.4
26573,2,1,1.0,GO,1,536.3
26574,3,0,1.0,,1,554.7
26575,3,1,1.0,SP,1,421.6
26576,2,1,1.0,,1,466.3
26577,3,3,,,1,403.1
26578,3,3,,,1,660.3
26579,3,1,1.0,SC,1,662.6
26580,3,3,1.0,DF,1,635.0
26581,2,1,1.0,,1,459.5
26582,3,1,1.0,RS,1,698.2
26583,2,1,1.0,ES,1,618.0
26584,3,1,1.0,,1,681.8
26585,2,1,1.0,CE,1,572.7
26586,4,3,,,1,455.5
26587,4,1,,,1,511.7
26588,5,1,,,1,541.3
26589,11,1,,,1,528.7
26590,3,1,1.0,RJ,1,469.8
26591,11,2,,,0,
26592,1,1,,,1,581.9
26593,16,3,,,1,435.6
26594,2,3,,,1,465.9
26595,3,4,1.0,,1,405.6
26596,5,1,,,1,552.3
26597,6,1,,,1,641.4
26598,3,3,1.0,,1,396.6
26599,2,3,1.0,,1,508.9
26600,3,3,1.0,,1,493.8
26601,3,3,,,0,
26602,11,2,,,0,
26603,3,3,,,0,
26604,5,3,,,1,750.1
26605,11,3,,,1,428.6
26606,6,0,1.0,,0,
26607,7,4,,,1,464.7
26608,6,1,,,1,599.1
26609,12,1,,,0,
26610,3,1,,,1,719.2
26611,4,1,1.0,,1,366.7
26612,6,3,,,1,469.6
26613,4,1,,,1,825.3
26614,3,3,,,1,617.4
26615,11,1,,,1,488.4
26616,3,1,1.0,,1,560.1
26617,3,1,1.0,,1,442.5
26618,3,1,1.0,MG,1,751.7
26619,4,1,,,1,634.1
26620,9,1,,,1,447.3
26621,4,1,,,1,570.3
26622,2,3,1.0,CE,0,
26623,2,3,1.0,MG,1,795.0
26624,2,1,1.0,GO,1,527.5
26625,4,3,1.0,CE,1,603.7
26626,5,3,,,1,391.5
26627,2,3,1.0,PE,1,459.9
26628,9,3,,,0,
26629,2,3,1.0,CE,1,624.9
26630,3,3,1.0,,0,
26631,3,3,1.0,MG,1,721.9
26632,9,1,,,1,717.6
26633,7,3,,,1,796.4
26634,3,1,1.0,MA,1,558.7
26635,2,2,1.0,,1,434.9
26636,3,3,1.0,,1,488.0
26637,3,3,,,1,543.8
26638,2,1,1.0,,1,450.5
26639,3,3,1.0,,1,406.9
26640,5,1,1.0,,0,
26641,3,2,1.0,ES,1,506.0
26642,4,3,,,1,495.7
26643,8,1,,,1,672.2
26644,3,3,1.0,CE,1,377.6
26645,3,3,1.0,SP,1,447.9
26646,3,3,1.0,,1,531.2
26647,9,3,,,1,424.5
26648,3,3,1.0,,0,
26649,11,1,,,0,
26650,3,3,1.0,GO,1,437.2
26651,3,2,1.0,,1,485.2
26652,2,3,1.0,PI,1,720.3
26653,3,1,1.0,,1,483.4
26654,2,3,1.0,BA,1,598.0
26655,4,1,1.0,SC,1,621.8
26656,5,3,,,1,576.7
26657,12,2,,,1,608.1
26658,2,4,1.0,CE,1,415.3
26659,3,1,,,1,412.2
26660,8,3,,,1,561.8
26661,11,1,,,0,
26662,3,3,,,0,
26663,9,3,,,0,
26664,3,1,1.0,,1,465.3
26665,12,3,,,1,439.4
26666,3,2,,,1,477.6
26667,3,2,1.0,,1,579.0
26668,4,3,,,1,470.5
26669,3,1,1.0,CE,0,
26670,2,3,,,1,473.8
26671,3,3,1.0,,1,441.5
26672,3,3,1.0,RR,1,563.9
26673,4,3,,,0,
26674,7,3,1.0,,1,480.9
26675,2,1,1.0,SP,1,501.7
26676,3,1,,,1,683.2
26677,6,3,,,0,
26678,3,1,1.0,SP,1,580.3
26679,1,1,,,0,
26680,3,1,,,1,597.8
26681,3,1,1.0,,1,421.9
26682,2,1,1.0,CE,1,708.2
26683,8,2,,,1,411.3
26684,3,3,1.0,,1,564.8
26685,1,1,,,1,430.1
26686,4,3,,,1,511.7
26687,12,3,,,1,489.2
26688,4,1,,,0,
26689,3,2,1.0,,1,433.1
26690,4,3,,,0,
26691,1,3,,,1,500.4
26692,4,3,,,1,454.4
26693,4,1,1.0,,0,
26694,7,3,,,1,470.4
26695,2,3,,,1,416.0
26696,3,0,1.0,CE,0,
26697,8,3,,,1,439.4
26698,2,1,1.0,MG,1,582.8
26699,3,3,,,1,522.6
26700,4,3,,,0,
26701,11,1,,,1,762.0
26702,6,1,1.0,GO,0,
26703,6,2,,,1,428.4
26704,2,1,,,1,381.2
26705,6,2,1.0,RN,1,476.0
26706,2,3,1.0,GO,1,588.8
26707,17,1,,,1,442.9
26708,2,1,1.0,GO,0,
26709,6,3,,,1,452.7
26710,8,3,,,0,
26711,2,3,1.0,,1,549.6
26712,4,1,,,1,464.7
26713,1,0,1.0,,1,561.3
26714,4,2,,,1,505.1
26715,5,3,,,1,430.7
26716,3,3,1.0,PI,1,944.1
26717,2,2,,,1,438.5
26718,5,3,,,1,560.1
26719,2,1,,,1,683.3
26720,2,1,1.0,SP,1,640.7
26721,15,3,,,1,473.8
26722,7,3,,,1,399.5
26723,2,1,1.0,CE,1,454.2
26724,3,2,1.0,MT,0,
26725,2,1,1.0,,1,653.3
26726,11,1,,,0,
26727,3,1,,,1,668.1
26728,6,1,,,0,
26729,2,3,1.0,MG,1,761.3
26730,13,1,,,1,513.5
26731,2,3,1.0,,1,679.4
26732,1,2,,,1,584.4
26733,13,2,,,1,534.4
26734,6,2,,,1,635.2
26735,1,1,,,1,684.0
26736,3,3,1.0,,1,464.1
26737,3,3,1.0,GO,1,476.1
26738,13,2,,,0,
26739,3,3,1.0,AL,1,678.6
26740,7,1,,,0,
26741,4,1,,,1,510.4
26742,3,2,1.0,SC,1,454.9
26743,2,5,1.0,,1,404.9
26744,4,1,1.0,,1,651.7
26745,3,2,1.0,BA,1,534.0
26746,4,1,,,1,765.4
26747,3,3,,,1,496.7
26748,3,3,,,1,538.7
26749,2,1,1.0,,1,466.4
26750,2,2,1.0,TO,1,413.6
26751,5,1,,,1,665.4
26752,7,3,,,1,604.8
26753,3,1,,,1,538.9
26754,5,1,,,0,
26755,3,2,1.0,MT,1,442.9
26756,1,1,,,1,727.9
26757,3,1,1.0,,1,444.9
26758,4,2,,,1,628.5
26759,2,3,1.0,BA,0,
26760,4,1,,,1,666.0
26761,2,3,1.0,,0,
26762,2,3,,,1,622.5
26763,11,2,,,0,
26764,12,1,,,1,443.6
26765,3,1,,,1,571.0
26766,4,3,,,1,497.3
26767,2,1,1.0,RJ,1,480.1
26768,6,1,,,0,
26769,7,1,,,1,624.0
26770,4,1,1.0,,1,424.3
26771,3,3,,,1,392.1
26772,3,0,1.0,CE,1,821.5
26773,14,2,,,1,357.2
26774,2,2,,,0,
26775,8,1,,,1,801.5
26776,9,1,,,1,707.6
26777,3,2,1.0,BA,1,556.4
26778,3,1,,,0,
26779,1,3,,,1,388.8
26780,3,3,1.0,GO,0,
26781,4,2,,,1,401.6
26782,3,3,1.0,GO,1,689.4
26783,5,1,,,1,679.2
26784,14,1,,,1,423.1
26785,8,1,,,0,
26786,3,1,1.0,PI,1,508.3
26787,7,3,,,1,548.0
26788,3,3,1.0,BA,0,
26789,6,1,,,1,770.0
26790,10,1,,,1,798.8
26791,4,1,,,1,629.4
26792,3,1,1.0,,1,391.2
26793,2,3,1.0,GO,1,408.0
26794,2,3,,,1,509.9
26795,1,1,,,1,422.9
26796,2,3,1.0,,1,625.1
26797,2,3,1.0,CE,1,406.3
26798,2,3,1.0,AL,1,448.9
26799,12,3,,,0,
26800,5,1,,,1,681.5
26801,4,1,,,1,761.8
26802,3,3,1.0,,1,427.4
26803,10,1,,,1,555.5
26804,4,3,,,1,508.9
26805,1,3,,,1,392.0
26806,2,3,1.0,,1,432.7
26807,4,1,1.0,MG,1,635.1
26808,6,3,,,1,696.8
26809,3,3,1.0,,1,425.7
26810,7,4,,,1,577.8
26811,2,3,1.0,CE,1,398.7
26812,5,3,,,1,625.6
26813,3,2,1.0,,1,404.8
26814,5,1,,,1,473.1
26815,3,3,,,1,401.5
26816,8,1,,,1,444.5
26817,6,1,,,1,731.6
26818,1,1,,,1,467.6
26819,1,1,1.0,PB,1,419.1
26820,7,2,,,1,594.0
26821,5,3,,,1,473.5
26822,6,3,,,1,386.5
26823,4,2,,,1,430.8
26824,3,3,1.0,MG,1,457.2
26825,1,1,,,0,
26826,3,1,1.0,MG,1,733.9
26827,4,3,1.0,RN,1,601.6
26828,3,3,1.0,MT,1,585.2
26829,2,1,,,1,507.3
26830,11,3,,,0,
26831,2,3,,,1,646.0
26832,3,3,1.0,MA,1,400.9
26833,7,2,,,0,
26834,3,1,1.0,RJ,1,635.2
26835,12,1,,,1,726.3
26836,4,3,,,1,693.7
26837,16,1,,,1,652.1
26838,3,1,,,0,
26839,2,1,1.0,,1,568.2
26840,16,1,,,0,
26841,5,2,,,1,460.2
26842,6,3,,,1,497.9
26843,3,4,1.0,GO,1,411.1
26844,9,2,,,1,676.8
26845,6,1,,,1,459.8
26846,12,1,,,0,
26847,3,1,1.0,GO,1,462.7
26848,3,1,1.0,RJ,1,690.5
26849,1,4,,,1,401.9
26850,2,1,,,1,419.5
26851,1,3,,,1,584.8
26852,15,2,,,0,
26853,8,5,,,1,378.7
26854,4,1,,,1,414.5
26855,1,1,,,0,
26856,3,4,1.0,TO,1,413.0
26857,4,1,2.0,PR,1,572.5
26858,10,1,,,0,
26859,3,1,1.0,PR,1,639.6
26860,11,3,,,0,
26861,11,2,,,1,478.3
26862,7,3,,,1,567.2
26863,2,1,1.0,CE,1,447.1
26864,5,3,,,1,438.8
26865,2,1,1.0,MG,1,713.7
26866,3,1,1.0,RJ,1,401.6
26867,3,4,,,1,390.1
26868,4,3,1.0,,1,502.1
26869,5,3,,,1,756.1
26870,3,3,1.0,AM,1,406.3
26871,2,4,1.0,,1,554.7
26872,11,4,,,0,
26873,10,3,,,0,
26874,3,3,,,1,621.5
26875,2,1,1.0,PI,1,522.9
26876,4,3,,,1,560.2
26877,4,2,,,1,502.9
26878,10,3,,,0,
26879,5,3,,,0,
26880,11,1,,,0,
26881,3,1,1.0,,1,406.3
26882,3,3,1.0,,0,
26883,3,1,1.0,,0,
26884,3,2,1.0,CE,1,511.7
26885,2,1,1.0,,1,699.9
26886,2,1,1.0,,1,502.8
26887,9,1,,,1,394.5
26888,5,3,,,0,
26889,4,1,1.0,,1,411.7
26890,3,3,,,1,777.4
26891,3,1,,,1,429.7
26892,2,1,1.0,PR,1,540.0
26893,3,3,1.0,PB,1,631.7
26894,13,3,,,1,417.2
26895,4,1,,,1,447.4
26896,14,2,,,1,566.3
26897,2,3,1.0,CE,1,403.5
26898,10,2,,,0,
26899,10,3,,,1,622.1
26900,5,2,,,0,
26901,3,3,1.0,,1,442.5
26902,2,3,,,1,460.4
26903,7,3,,,1,838.2
26904,3,3,1.0,,1,558.0
26905,2,1,1.0,,1,439.5
26906,4,3,,,1,713.1
26907,13,1,,,0,
26908,2,1,1.0,,1,534.7
26909,3,3,1.0,,0,
26910,2,1,1.0,,0,
26911,12,3,,,0,
26912,6,3,1.0,AM,0,
26913,1,0,,,1,414.9
26914,1,1,,,1,557.8
26915,4,1,,,0,
26916,2,2,,,0,
26917,5,3,,,1,642.1
26918,4,4,,,1,417.2
26919,6,2,,,1,442.6
26920,5,3,,,1,614.1
26921,7,1,,,0,
26922,4,1,,,1,569.1
26923,2,3,1.0,GO,1,566.6
26924,11,3,,,1,411.9
26925,2,5,1.0,,1,470.5
26926,1,1,,,1,445.7
26927,2,3,1.0,CE,1,614.1
26928,1,1,,,1,800.7
26929,3,3,1.0,,1,430.0
26930,2,1,1.0,MA,1,591.3
26931,6,3,,,1,553.2
26932,1,1,,,1,398.9
26933,3,1,1.0,MG,1,765.1
26934,3,3,1.0,,1,559.5
26935,6,1,,,1,671.0
26936,2,3,1.0,SE,1,605.6
26937,6,3,,,0,
26938,3,3,1.0,PA,1,576.4
26939,3,4,,,1,445.7
26940,3,2,1.0,SC,1,489.6
26941,4,1,1.0,CE,0,
26942,3,3,1.0,PA,1,538.8
26943,11,3,,,1,700.1
26944,4,3,1.0,BA,1,570.0
26945,2,1,1.0,MG,1,612.0
26946,11,3,,,1,497.3
26947,4,3,,,1,644.1
26948,6,1,,,1,762.1
26949,3,1,1.0,,1,439.7
26950,3,3,,,1,612.9
26951,6,3,,,0,
26952,3,3,,,1,439.3
26953,2,1,1.0,,1,583.0
26954,9,2,,,1,452.7
26955,3,3,1.0,,1,662.9
26956,2,1,1.0,,1,396.3
26957,3,1,1.0,,1,464.7
26958,3,1,,,1,525.9
26959,4,3,1.0,CE,0,
26960,6,2,,,1,633.1
26961,5,1,,,1,709.6
26962,15,3,,,1,666.0
26963,1,1,,,1,515.8
26964,5,3,1.0,SE,0,
26965,4,2,,,0,
26966,11,2,,,1,463.1
26967,2,1,1.0,,1,700.3
26968,14,3,,,0,
26969,3,2,1.0,PB,1,462.9
26970,3,1,1.0,,1,663.0
26971,4,1,,,1,436.7
26972,4,1,,,1,799.5
26973,4,1,,,1,597.5
26974,12,3,,,1,530.5
26975,3,3,1.0,RJ,1,644.0
26976,1,3,,,1,568.1
26977,5,2,,,0,
26978,5,1,,,1,380.6
26979,2,1,1.0,SP,1,574.3
26980,7,4,,,0,
26981,4,3,,,1,558.6
26982,12,3,,,1,418.3
26983,7,3,,,0,
26984,2,1,1.0,,1,506.2
26985,3,3,1.0,GO,0,
26986,5,3,1.0,SE,1,374.8
26987,2,1,1.0,CE,1,385.0
26988,12,0,,,1,613.8
26989,12,1,,,0,
26990,3,3,1.0,PI,1,532.1
26991,2,2,1.0,,1,437.5
26992,4,2,,,1,450.3
26993,10,3,,,1,391.2
26994,7,3,,,1,421.8
26995,2,3,1.0,,1,563.1
26996,4,3,1.0,CE,1,392.6
26997,2,3,1.0,PI,1,438.5
26998,2,3,1.0,PA,1,610.3
26999,3,1,1.0,,0,
27000,3,3,1.0,,1,428.9
27001,13,3,,,1,447.8
27002,2,2,1.0,,1,613.9
27003,3,1,,,1,585.9
27004,4,1,,,1,660.6
27005,3,1,1.0,RS,1,810.2
27006,3,1,,SC,1,448.8
27007,2,1,1.0,RJ,1,497.8
27008,2,3,1.0,,0,
27009,2,1,1.0,SC,1,637.4
27010,12,2,,,1,641.8
27011,4,3,,,1,708.2
27012,14,3,,,1,474.5
27013,8,3,,,1,597.7
27014,3,3,1.0,CE,1,406.2
27015,2,1,1.0,,1,586.7
27016,5,1,,,1,560.1
27017,4,3,1.0,,1,435.0
27018,8,3,,,1,440.5
27019,2,1,,,1,475.7
27020,2,1,1.0,PE,1,840.0
27021,3,1,1.0,SP,1,407.7
27022,4,3,,,1,605.6
27023,5,1,,,1,544.9
27024,3,1,,,1,686.5
27025,4,1,1.0,PA,1,517.7
27026,6,1,,,1,695.6
27027,11,3,,,1,492.1
27028,2,1,1.0,SP,1,432.7
27029,5,2,,,0,
27030,2,3,,,1,585.3
27031,5,1,,,1,409.1
27032,4,3,,,0,
27033,2,3,1.0,CE,0,
27034,11,2,,,1,481.9
27035,3,3,1.0,PA,0,
27036,3,1,,,1,532.6
27037,11,1,,,1,744.6
27038,4,3,,,0,
27039,4,1,,,1,426.1
27040,8,4,,,1,402.6
27041,3,1,,,1,567.7
27042,2,3,1.0,,1,582.8
27043,4,1,,,0,
27044,3,3,1.0,,1,443.8
27045,2,3,1.0,SP,0,
27046,5,1,,,0,
27047,9,1,,,1,463.5
27048,2,3,1.0,BA,1,433.8
27049,3,3,,,0,
27050,13,3,,,0,
27051,2,1,1.0,CE,0,
27052,4,4,,,0,
27053,3,3,1.0,GO,0,
27054,3,1,1.0,,1,623.0
27055,3,3,1.0,PI,1,566.3
27056,3,1,,,1,719.9
27057,3,3,1.0,CE,1,524.7
27058,2,3,1.0,,1,428.5
27059,3,4,,,1,792.8
27060,2,1,1.0,,1,544.2
27061,9,3,,,1,561.0
27062,3,3,1.0,SE,0,
27063,2,1,1.0,,0,
27064,17,1,,,0,
27065,3,3,1.0,,1,495.2
27066,3,3,1.0,SE,1,399.9
27067,11,1,,,0,
27068,2,3,1.0,CE,1,369.5
27069,4,3,,,1,609.5
27070,11,3,,,1,526.3
27071,2,1,1.0,PR,1,652.8
27072,3,3,,,1,606.7
27073,5,3,,,0,
27074,5,2,1.0,,1,411.5
27075,2,3,1.0,GO,0,
27076,3,3,,,1,383.8
27077,4,1,1.0,MG,1,440.4
27078,3,3,,,1,418.7
27079,6,3,,,1,429.4
27080,3,1,,,0,
27081,5,1,,,1,441.3
27082,3,1,1.0,RN,1,393.3
27083,1,3,,,1,670.9
27084,3,1,1.0,DF,1,374.3
27085,3,3,1.0,,0,
27086,3,3,1.0,TO,1,726.5
27087,1,1,,,1,719.1
27088,11,3,,,0,
27089,6,2,,,0,
27090,2,4,,,0,
27091,3,2,,,1,588.2
27092,2,1,1.0,SP,1,416.6
27093,3,1,1.0,,1,372.1
27094,2,1,1.0,SP,1,691.1
27095,14,1,2.0,,0,
27096,3,1,1.0,,1,487.3
27097,3,3,,,1,358.5
27098,3,1,1.0,RJ,1,853.7
27099,11,1,,,0,
27100,4,1,,,0,
27101,3,1,1.0,SP,1,657.1
27102,6,3,,,1,428.7
27103,10,1,,,0,
27104,1,3,,,1,444.0
27105,11,2,,,1,406.4
27106,5,2,1.0,,0,
27107,3,0,1.0,,0,
27108,7,4,,,0,
27109,3,3,1.0,GO,0,
27110,4,1,,,0,
27111,11,1,,,1,594.9
27112,11,1,,,0,
27113,2,0,,,1,497.0
27114,2,1,1.0,GO,0,
27115,2,3,1.0,,1,615.0
27116,6,3,,,0,
27117,1,1,,,1,500.2
27118,2,1,,,1,400.4
27119,2,3,,,1,488.5
27120,1,3,,,1,543.5
27121,5,3,,,1,457.4
27122,3,1,,,1,716.5
27123,5,3,1.0,,1,450.3
27124,3,3,1.0,,1,528.5
27125,8,3,,,1,460.0
27126,7,3,,,1,368.0
27127,3,3,1.0,,1,669.8
27128,5,3,,,1,724.8
27129,2,1,,,0,
27130,5,1,1.0,,1,423.5
27131,3,1,1.0,,1,481.3
27132,12,3,,,0,
27133,5,3,1.0,BA,1,427.3
27134,7,3,,,1,610.0
27135,6,1,,,1,425.3
27136,8,3,,,0,
27137,1,3,,,0,
27138,10,3,,,1,421.5
27139,2,3,1.0,CE,1,399.5
27140,3,1,,,0,
27141,3,3,1.0,ES,1,415.6
27142,3,2,1.0,GO,0,
27143,2,1,,,1,557.2
27144,11,3,,,1,489.0
27145,11,4,,,0,
27146,3,3,1.0,CE,1,524.8
27147,13,4,,,0,
27148,4,3,,,1,380.5
27149,3,2,,,0,
27150,2,3,1.0,,1,456.4
27151,3,3,1.0,CE,1,579.9
27152,3,2,1.0,CE,1,544.0
27153,3,2,,,1,427.9
27154,2,1,1.0,,0,
27155,7,1,,,1,386.4
27156,3,1,,,1,557.7
27157,5,3,,,1,427.6
27158,3,3,1.0,RJ,1,496.8
27159,3,3,,,1,572.2
27160,3,1,1.0,GO,1,434.9
27161,5,3,1.0,,0,
27162,4,1,,,1,359.4
27163,2,1,1.0,GO,1,608.9
27164,1,3,,,0,
27165,3,3,1.0,,1,388.6
27166,1,1,,,1,749.8
27167,3,3,1.0,,1,562.0
27168,2,0,1.0,MA,1,453.3
27169,5,3,,,1,750.7
27170,15,3,,,0,
27171,2,2,1.0,,1,468.3
27172,3,3,1.0,ES,1,469.1
27173,4,3,,,1,473.8
27174,7,3,,,0,
27175,3,3,1.0,MG,1,668.2
27176,6,1,,,0,
27177,2,3,1.0,GO,1,366.6
27178,8,3,,,0,
27179,1,1,,,1,508.5
27180,3,1,,,1,718.2
27181,1,3,,,0,
27182,12,3,,,0,
27183,2,3,1.0,GO,0,
27184,2,1,1.0,SP,1,588.9
27185,3,3,,,1,666.0
27186,12,3,,,1,521.9
27187,14,3,,,1,609.4
27188,3,3,1.0,GO,1,465.2
27189,2,3,1.0,SP,1,481.9
27190,2,1,1.0,CE,1,494.8
27191,5,3,,,1,730.8
27192,2,3,1.0,PE,1,481.1
27193,6,1,,,1,461.2
27194,10,3,,,1,514.3
27195,14,1,,,0,
27196,3,3,1.0,,1,460.3
27197,1,3,,,1,492.5
27198,3,3,1.0,,1,512.1
27199,2,3,1.0,PA,1,496.3
27200,2,1,,,1,701.7
27201,3,3,1.0,CE,1,449.6
27202,9,2,,,0,
27203,9,1,,,1,592.3
27204,3,1,1.0,MG,1,560.7
27205,12,3,,,1,413.5
27206,11,1,,,1,750.9
27207,2,1,1.0,,1,599.4
27208,2,3,1.0,AL,1,480.2
27209,3,2,1.0,,1,373.5
27210,5,1,,,1,621.3
27211,11,3,,,1,606.7
27212,15,3,,,1,483.8
27213,5,3,,,1,386.9
27214,3,3,,,1,619.2
27215,2,1,1.0,CE,1,715.6
27216,2,4,1.0,,1,494.3
27217,3,3,,,1,485.0
27218,3,3,,,1,447.4
27219,12,1,,,0,
27220,4,3,1.0,,1,407.9
27221,3,1,1.0,,1,451.2
27222,3,2,,,1,494.6
27223,3,1,1.0,GO,0,
27224,5,4,,,1,397.4
27225,2,1,,,1,475.9
27226,4,1,,,1,572.1
27227,1,3,,,1,419.7
27228,3,1,1.0,MG,1,737.6
27229,4,3,,,1,543.4
27230,1,1,,,1,428.3
27231,3,3,1.0,TO,1,440.4
27232,2,3,1.0,,1,431.1
27233,7,2,,,1,611.8
27234,15,3,,,1,445.3
27235,4,3,1.0,RN,1,673.6
27236,3,3,1.0,,0,
27237,6,2,,,1,480.9
27238,1,3,,,1,500.2
27239,15,3,,,1,439.4
27240,4,3,,,1,561.6
27241,5,1,,,0,
27242,4,3,,,1,407.4
27243,7,3,,,1,470.9
27244,6,1,,,1,573.2
27245,11,2,,,1,481.9
27246,3,3,1.0,GO,1,766.9
27247,4,3,,,1,700.3
27248,5,1,,,1,566.6
27249,2,1,,,0,
27250,5,4,,,0,
27251,2,1,1.0,,1,475.5
27252,5,3,1.0,,1,483.5
27253,3,1,,,1,690.5
27254,12,1,,,1,564.1
27255,3,1,,,1,700.6
27256,3,1,1.0,,1,673.7
27257,3,3,1.0,,1,453.8
27258,5,1,,,0,
27259,1,3,,,1,446.1
27260,4,3,,,1,535.9
27261,4,1,,,1,602.5
27262,6,1,,,1,609.5
27263,2,1,,,0,
27264,2,4,1.0,TO,1,505.2
27265,3,1,1.0,PR,0,
27266,2,1,1.0,RJ,1,604.0
27267,3,3,1.0,CE,1,417.5
27268,6,3,,,1,506.0
27269,3,1,1.0,CE,1,440.4
27270,3,1,,,1,735.6
27271,1,3,,,1,586.3
27272,3,2,,,1,603.8
27273,4,3,,,1,435.4
27274,4,2,1.0,,1,426.9
27275,3,3,1.0,MG,1,740.3
27276,12,3,,,1,368.5
27277,4,3,,,0,
27278,3,3,1.0,CE,0,
27279,3,3,1.0,AM,1,467.4
27280,11,3,,,1,547.0
27281,6,3,,,1,440.6
27282,3,1,1.0,GO,1,480.3
27283,5,1,,,1,714.9
27284,2,1,1.0,PA,1,644.3
27285,7,3,,,1,400.9
27286,1,3,,,1,587.2
27287,11,3,,,0,
27288,3,3,1.0,BA,1,406.7
27289,11,1,,,0,
27290,4,3,,,1,435.5
27291,12,3,,,1,646.6
27292,3,1,1.0,,1,409.1
27293,4,1,1.0,ES,1,572.0
27294,2,2,1.0,MA,1,761.4
27295,1,4,,,0,
27296,1,1,,,1,666.4
27297,2,1,1.0,,1,423.2
27298,5,2,,,1,545.6
27299,3,1,,,1,699.5
27300,3,3,1.0,,1,470.2
27301,2,3,1.0,SC,1,502.6
27302,4,3,,,1,510.5
27303,5,2,,,1,438.6
27304,14,0,,,1,604.5
27305,2,3,1.0,,1,404.0
27306,3,1,1.0,ES,1,640.9
27307,2,3,1.0,PB,1,527.2
27308,3,3,,,1,482.7
27309,4,1,1.0,,1,696.7
27310,2,1,1.0,SC,0,
27311,3,3,1.0,,1,588.9
27312,2,1,1.0,SC,1,594.1
27313,2,3,1.0,GO,1,448.9
27314,3,1,1.0,SP,1,492.6
27315,6,1,,,1,505.2
27316,4,1,,,1,647.0
27317,3,1,1.0,,0,
27318,11,3,,,1,567.5
27319,12,0,,,1,663.5
27320,3,3,1.0,MT,1,645.7
27321,13,3,,,1,500.6
27322,12,1,,,0,
27323,3,1,1.0,PA,1,447.5
27324,5,3,,,1,620.8
27325,3,3,1.0,MG,1,458.8
27326,1,1,,,1,459.8
27327,5,2,,,0,
27328,3,2,1.0,RS,1,606.4
27329,4,1,1.0,BA,0,
27330,3,3,1.0,BA,1,439.1
27331,7,2,,,0,
27332,3,2,1.0,CE,1,446.9
27333,3,3,1.0,,1,392.6
27334,12,3,,,0,
27335,3,2,1.0,,1,416.4
27336,3,1,,,0,
27337,14,2,,,1,388.8
27338,3,3,1.0,MG,1,591.5
27339,3,1,,,1,687.3
27340,6,3,,,0,
27341,3,3,1.0,GO,1,808.5
27342,2,1,1.0,MG,1,550.4
27343,5,3,,,0,
27344,3,1,1.0,,1,397.7
27345,16,2,,,0,
27346,5,1,,,1,570.1
27347,3,3,1.0,,1,649.3
27348,3,3,1.0,CE,1,458.0
27349,6,3,,,1,656.9
27350,3,3,1.0,MG,1,456.6
27351,3,3,,,1,590.3
27352,10,3,,,1,409.4
27353,2,0,1.0,,1,436.8
27354,1,3,,,1,449.7
27355,4,3,1.0,GO,0,
27356,4,3,,,1,571.1
27357,2,3,,,1,478.0
27358,5,1,,,1,819.9
27359,1,3,,,1,410.9
27360,3,2,1.0,,1,603.5
27361,3,1,1.0,,1,517.1
27362,3,3,1.0,GO,1,431.9
27363,7,3,,,1,731.2
27364,5,3,,,0,
27365,7,1,,,1,786.6
27366,13,3,,,0,
27367,13,1,,,1,437.3
27368,2,3,1.0,,0,
27369,4,3,,,0,
27370,3,1,1.0,,1,424.6
27371,1,3,,,0,
27372,9,2,,,1,652.5
27373,2,3,1.0,,1,449.6
27374,7,3,,,1,508.2
27375,4,2,,,1,684.3
27376,4,3,,,1,553.0
27377,5,1,,,1,740.7
27378,13,3,,,0,
27379,4,1,,,1,398.7
27380,2,3,1.0,,1,494.0
27381,2,1,1.0,,1,374.5
27382,11,2,,,0,
27383,4,3,,,1,450.8
27384,9,3,,,1,466.5
27385,2,1,1.0,,1,577.3
27386,8,1,,,1,546.9
27387,4,3,,,1,536.3
27388,1,3,1.0,PA,1,510.8
27389,3,3,1.0,RJ,0,
27390,2,3,1.0,CE,1,420.0
27391,6,2,,,0,
27392,12,2,,,1,510.7
27393,11,3,,,1,425.8
27394,6,1,,,1,769.6
